Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:2000630	positive regulation of miRNA metabolic process	BIOLOGICAL_PROCESS	0.032445747761481444	5.0353184052010636E-5	8	197	135	22230	OG0047525;OG0033303;OG0086787;OG0069027;OG0007248;OG0085246;OG0039483;OG0040935
[OVER]	GO:0007517	muscle organ development	BIOLOGICAL_PROCESS	0.03369388724773865	5.592912458126658E-5	25	1662	118	20765	OG0069027;OG0025245;OG0014676;OG0056994;OG0010334;OG0007248;OG0005862;OG0030004;OG0003584;OG0002676;OG0007403;OG0008559;OG0040935;OG0047525;OG0088197;OG0049420;OG0085246;OG0033303;OG0086787;OG0057652;OG0058521;OG0088329;OG0032675;OG0030651;OG0040325
[OVER]	GO:1903428	positive regulation of reactive oxygen species biosynthetic process	BIOLOGICAL_PROCESS	0.03405992743130912	5.791566607752968E-5	5	60	138	22367	OG0002676;OG0057652;OG0058521;OG0088329;OG0003584
[OVER]	GO:0021658	rhombomere 3 morphogenesis	BIOLOGICAL_PROCESS	0.03905461351552801	6.798981300274107E-5	3	10	140	22417	OG0047525;OG0033303;OG0086787
[OVER]	GO:0140110	transcription regulator activity	MOLECULAR_FUNCTION	0.0401401554178321	7.150473029897216E-5	32	2459	111	19968	OG0049814;OG0069027;OG0015366;OG0044148;OG0014676;OG0087970;OG0056994;OG0059862;OG0088558;OG0007248;OG0005862;OG0002034;OG0001023;OG0044813;OG0007403;OG0008559;OG0040935;OG0047525;OG0040872;OG0049420;OG0085246;OG0027592;OG0083483;OG0025293;OG0002063;OG0033303;OG0086787;OG0032113;OG0030651;OG0040325;OG0039168;OG0039483
[OVER]	GO:0044729	hemi-methylated DNA-binding	MOLECULAR_FUNCTION	0.04526458353479164	8.613098891235656E-5	3	11	140	22416	OG0047525;OG0033303;OG0086787
[OVER]	GO:0071505	response to mycophenolic acid	BIOLOGICAL_PROCESS	0.04526458353479164	8.613098891235656E-5	3	11	140	22416	OG0047525;OG0033303;OG0086787
[OVER]	GO:0071506	cellular response to mycophenolic acid	BIOLOGICAL_PROCESS	0.04526458353479164	8.613098891235656E-5	3	11	140	22416	OG0047525;OG0033303;OG0086787
[OVER]	GO:0000976	transcription cis-regulatory region binding	MOLECULAR_FUNCTION	0.04587625553111365	8.915223746937065E-5	27	1927	116	20500	OG0049814;OG0069027;OG0044148;OG0014676;OG0087970;OG0056994;OG0088558;OG0007248;OG0005862;OG0044813;OG0007403;OG0038484;OG0008559;OG0040935;OG0047525;OG0040872;OG0049420;OG0085246;OG0027592;OG0025293;OG0033303;OG0086787;OG0032113;OG0030651;OG0040325;OG0039168;OG0039483
[OVER]	GO:1903320	regulation of protein modification by small protein conjugation or removal	BIOLOGICAL_PROCESS	0.05402855533564186	1.086540556621963E-4	16	840	127	21587	OG0047525;OG0010926;OG0087970;OG0033303;OG0086787;OG0057652;OG0059862;OG0058521;OG0054046;OG0088558;OG0088329;OG0003584;OG0032113;OG0002676;OG0041119;OG0091253
[OVER]	GO:0001067	transcription regulatory region nucleic acid binding	MOLECULAR_FUNCTION	0.05402855533564186	1.0936954521384991E-4	27	1951	116	20476	OG0049814;OG0069027;OG0044148;OG0014676;OG0087970;OG0056994;OG0088558;OG0007248;OG0005862;OG0044813;OG0007403;OG0038484;OG0008559;OG0040935;OG0047525;OG0040872;OG0049420;OG0085246;OG0027592;OG0025293;OG0033303;OG0086787;OG0032113;OG0030651;OG0040325;OG0039168;OG0039483
[OVER]	GO:0090648	response to environmental enrichment	BIOLOGICAL_PROCESS	0.05767875021101098	1.1909377573933442E-4	2	1	141	22426	OG0012000;OG0023020
[OVER]	GO:1902893	regulation of miRNA transcription	BIOLOGICAL_PROCESS	0.06015468059734458	1.266414328365149E-4	8	226	135	22201	OG0047525;OG0033303;OG0086787;OG0069027;OG0007248;OG0085246;OG0039483;OG0040935
[OVER]	GO:0043534	blood vessel endothelial cell migration	BIOLOGICAL_PROCESS	0.0610103799253328	1.3091296097338616E-4	12	512	131	21915	OG0084941;OG0047525;OG0033303;OG0086787;OG0005862;OG0010926;OG0049420;OG0021528;OG0041119;OG0069928;OG0025293;OG0039483
[OVER]	GO:0003700	DNA-binding transcription factor activity	MOLECULAR_FUNCTION	0.06272334429668455	1.3712795919113222E-4	22	1443	121	20984	OG0047525;OG0049814;OG0069027;OG0040872;OG0044148;OG0049420;OG0014676;OG0085246;OG0025293;OG0033303;OG0056994;OG0086787;OG0007248;OG0005862;OG0030651;OG0044813;OG0040325;OG0039168;OG0007403;OG0008559;OG0039483;OG0040935
[OVER]	GO:1901741	positive regulation of myoblast fusion	BIOLOGICAL_PROCESS	0.06610481372660064	1.4719695364222816E-4	5	74	138	22353	OG0002676;OG0057652;OG0058521;OG0088329;OG0003584
[OVER]	GO:0050829	defense response to Gram-negative bacterium	BIOLOGICAL_PROCESS	0.06644157537323298	1.5949600403191233E-4	8	234	135	22193	OG0049814;OG0057652;OG0058521;OG0088329;OG0003584;OG0021738;OG0002676;OG0022296
[OVER]	GO:0021569	rhombomere 3 development	BIOLOGICAL_PROCESS	0.06644157537323298	1.5867594209294713E-4	3	14	140	22413	OG0047525;OG0033303;OG0086787
[OVER]	GO:0061469	regulation of type B pancreatic cell proliferation	BIOLOGICAL_PROCESS	0.06644157537323298	1.5736780965569598E-4	4	39	139	22388	OG0049420;OG0040325;OG0005862;OG0039483
[OVER]	GO:0061614	miRNA transcription	BIOLOGICAL_PROCESS	0.06644157537323298	1.5068943065347398E-4	8	232	135	22195	OG0047525;OG0033303;OG0086787;OG0069027;OG0007248;OG0085246;OG0039483;OG0040935
[OVER]	GO:0019217	regulation of fatty acid metabolic process	BIOLOGICAL_PROCESS	0.06644157537323298	1.6139653936817725E-4	9	300	134	22127	OG0055860;OG0049566;OG0005862;OG0045720;OG0059130;OG0049881;OG0049420;OG0030302;OG0039483
[OVER]	GO:0043565	sequence-specific DNA binding	MOLECULAR_FUNCTION	0.0695071090601764	1.7165723290165022E-4	29	2231	114	20196	OG0049814;OG0069027;OG0044148;OG0014676;OG0087970;OG0056994;OG0088558;OG0007248;OG0005862;OG0044813;OG0007403;OG0038484;OG0008559;OG0040935;OG0047525;OG0040872;OG0049420;OG0085246;OG0027592;OG0083483;OG0025293;OG0002063;OG0033303;OG0086787;OG0032113;OG0030651;OG0040325;OG0039168;OG0039483
[OVER]	GO:0010631	epithelial cell migration	BIOLOGICAL_PROCESS	0.08234761146249289	2.067025065050429E-4	22	1486	121	20941	OG0047525;OG0088197;OG0041124;OG0010926;OG0049420;OG0025293;OG0008246;OG0084941;OG0033303;OG0056994;OG0086787;OG0057652;OG0058521;OG0005862;OG0088329;OG0003584;OG0021528;OG0002676;OG0041119;OG0069928;OG0039483;OG0040935
[OVER]	GO:0090132	epithelium migration	BIOLOGICAL_PROCESS	0.08409627872874839	2.1454191227416683E-4	22	1490	121	20937	OG0047525;OG0088197;OG0041124;OG0010926;OG0049420;OG0025293;OG0008246;OG0084941;OG0033303;OG0056994;OG0086787;OG0057652;OG0058521;OG0005862;OG0088329;OG0003584;OG0021528;OG0002676;OG0041119;OG0069928;OG0039483;OG0040935
[OVER]	GO:0051090	regulation of DNA-binding transcription factor activity	BIOLOGICAL_PROCESS	0.08409627872874839	2.2471070429544104E-4	22	1495	121	20932	OG0088197;OG0008918;OG0027876;OG0023020;OG0085246;OG0083483;OG0032771;OG0002063;OG0059862;OG0088558;OG0007248;OG0030651;OG0012000;OG0012351;OG0002236;OG0044415;OG0007403;OG0059178;OG0069928;OG0039483;OG0040935;OG0091253
[OVER]	GO:0072223	metanephric glomerular mesangium development	BIOLOGICAL_PROCESS	0.08409627872874839	2.2402245424526002E-4	3	16	140	22411	OG0047525;OG0033303;OG0086787
[OVER]	GO:0072262	metanephric glomerular mesangial cell proliferation involved in metanephros development	BIOLOGICAL_PROCESS	0.08409627872874839	2.2402245424526002E-4	3	16	140	22411	OG0047525;OG0033303;OG0086787
[OVER]	GO:0090130	tissue migration	BIOLOGICAL_PROCESS	0.08820206435101519	2.4409388512705438E-4	22	1504	121	20923	OG0047525;OG0088197;OG0041124;OG0010926;OG0049420;OG0025293;OG0008246;OG0084941;OG0033303;OG0056994;OG0086787;OG0057652;OG0058521;OG0005862;OG0088329;OG0003584;OG0021528;OG0002676;OG0041119;OG0069928;OG0039483;OG0040935
[OVER]	GO:0009648	photoperiodism	BIOLOGICAL_PROCESS	0.08820206435101519	2.463944307781396E-4	8	250	135	22177	OG0002063;OG0069027;OG0032113;OG0002236;OG0040325;OG0007403;OG0083483;OG0039483
[OVER]	GO:0010565	regulation of cellular ketone metabolic process	BIOLOGICAL_PROCESS	0.08820206435101519	2.4413031206244192E-4	13	633	130	21794	OG0047525;OG0049566;OG0045720;OG0049881;OG0049420;OG0030302;OG0033303;OG0086787;OG0055860;OG0005862;OG0059130;OG0040325;OG0039483
[OVER]	GO:0001568	blood vessel development	BIOLOGICAL_PROCESS	0.0893728203296025	2.532832964806549E-4	33	2753	110	19674	OG0025245;OG0010926;OG0010334;OG0055860;OG0005862;OG0003584;OG0044813;OG0002676;OG0007403;OG0040935;OG0047525;OG0040872;OG0041124;OG0049420;OG0089269;OG0083483;OG0025293;OG0084941;OG0002063;OG0033303;OG0086787;OG0057652;OG0058521;OG0054046;OG0088329;OG0030651;OG0040565;OG0021528;OG0040325;OG0046208;OG0041119;OG0069928;OG0039483
[OVER]	GO:0032993	protein-DNA complex	CELLULAR_COMPONENT	0.08941174124457363	2.5701350722124406E-4	30	2401	113	20026	OG0049814;OG0069027;OG0010926;OG0014676;OG0087970;OG0059862;OG0088558;OG0007248;OG0005862;OG0002034;OG0001023;OG0044813;OG0007403;OG0008559;OG0040935;OG0047525;OG0040872;OG0049420;OG0085246;OG0027592;OG0083483;OG0025293;OG0002063;OG0033303;OG0086787;OG0030651;OG0040325;OG0039168;OG0041119;OG0039483
[OVER]	GO:2000182	regulation of progesterone biosynthetic process	BIOLOGICAL_PROCESS	0.08999548884697343	2.623350282178983E-4	3	17	140	22410	OG0047525;OG0033303;OG0086787
[OVER]	GO:0031397	negative regulation of protein ubiquitination	BIOLOGICAL_PROCESS	0.09715010873552506	2.871238031454789E-4	9	325	134	22102	OG0057652;OG0059862;OG0058521;OG0054046;OG0088329;OG0003584;OG0032113;OG0002676;OG0087970
[OVER]	GO:0051445	regulation of meiotic cell cycle	BIOLOGICAL_PROCESS	0.09900808615988532	2.9996340306443604E-4	9	327	134	22100	OG0088558;OG0012000;OG0023020;OG0010926;OG0089269;OG0039168;OG0046208;OG0091003;OG0041119
[OVER]	GO:0032762	mast cell cytokine production	BIOLOGICAL_PROCESS	0.09900808615988532	3.0464026510733947E-4	3	18	140	22409	OG0005862;OG0049420;OG0069928
[OVER]	GO:0032763	regulation of mast cell cytokine production	BIOLOGICAL_PROCESS	0.09900808615988532	3.0464026510733947E-4	3	18	140	22409	OG0005862;OG0049420;OG0069928
[OVER]	GO:0043652	engulfment of apoptotic cell	BIOLOGICAL_PROCESS	0.09960139348848197	3.1621336063516716E-4	5	88	138	22339	OG0002676;OG0057652;OG0058521;OG0088329;OG0003584
[OVER]	GO:0051253	negative regulation of RNA metabolic process	BIOLOGICAL_PROCESS	0.09960139348848197	3.185631613599221E-4	37	3277	106	19150	OG0049814;OG0015366;OG0044148;OG0013919;OG0010926;OG0014676;OG0087970;OG0056994;OG0088558;OG0005862;OG0002034;OG0001023;OG0012351;OG0002236;OG0007403;OG0091003;OG0038484;OG0008559;OG0040935;OG0047525;OG0088197;OG0008918;OG0025356;OG0084372;OG0049420;OG0083483;OG0025293;OG0002063;OG0033303;OG0086787;OG0032113;OG0030651;OG0040325;OG0039168;OG0041119;OG0039483;OG0091253
[OVER]	GO:0006334	nucleosome assembly	BIOLOGICAL_PROCESS	0.09960139348848197	3.1621336063516716E-4	5	88	138	22339	OG0001023;OG0002063;OG0088558;OG0002034;OG0083483
[OVER]	GO:0072203	cell proliferation involved in metanephros development	BIOLOGICAL_PROCESS	0.10198537780990909	3.3031701314950314E-4	4	48	139	22379	OG0047525;OG0033303;OG0088197;OG0086787
[OVER]	GO:0051977	lysophospholipid transport	BIOLOGICAL_PROCESS	0.11715584116474231	3.936815715252475E-4	2	3	141	22424	OG0049566;OG0016972
[OVER]	GO:0120043	stereocilium shaft	CELLULAR_COMPONENT	0.11715584116474231	3.936815715252475E-4	2	3	141	22424	OG0017579;OG0057907
[OVER]	GO:0140329	lysophospholipid translocation	BIOLOGICAL_PROCESS	0.11715584116474231	3.936815715252475E-4	2	3	141	22424	OG0049566;OG0016972
[OVER]	GO:2000628	regulation of miRNA metabolic process	BIOLOGICAL_PROCESS	0.11940617912570094	4.060776941926672E-4	8	270	135	22157	OG0047525;OG0033303;OG0086787;OG0069027;OG0007248;OG0085246;OG0039483;OG0040935
[OVER]	GO:0009895	negative regulation of catabolic process	BIOLOGICAL_PROCESS	0.12296149773223354	4.2314685454412356E-4	17	1048	126	21379	OG0073726;OG0049566;OG0008918;OG0027876;OG0013919;OG0023020;OG0012737;OG0012604;OG0057652;OG0058521;OG0088329;OG0003584;OG0030651;OG0012000;OG0012351;OG0002676;OG0069928
[OVER]	GO:0001659	temperature homeostasis	BIOLOGICAL_PROCESS	0.12710028777907073	4.425354149392746E-4	12	587	131	21840	OG0085426;OG0047525;OG0049814;OG0033303;OG0086787;OG0032113;OG0012000;OG0023020;OG0089269;OG0040325;OG0046208;OG0039483
[OVER]	GO:0072126	positive regulation of glomerular mesangial cell proliferation	BIOLOGICAL_PROCESS	0.12832657205648101	4.571958842498109E-4	3	21	140	22406	OG0047525;OG0033303;OG0086787
[OVER]	GO:1902949	positive regulation of tau-protein kinase activity	BIOLOGICAL_PROCESS	0.12832657205648101	4.571958842498109E-4	3	21	140	22406	OG0047525;OG0033303;OG0086787
[OVER]	GO:0140747	regulation of ncRNA transcription	BIOLOGICAL_PROCESS	0.12980476285211875	4.677175665521687E-4	8	276	135	22151	OG0047525;OG0033303;OG0086787;OG0069027;OG0007248;OG0085246;OG0039483;OG0040935
[OVER]	GO:0009991	response to extracellular stimulus	BIOLOGICAL_PROCESS	0.13461430232185934	4.904974578529288E-4	30	2495	113	19932	OG0049814;OG0069027;OG0025245;OG0013919;OG0023020;OG0049251;OG0074062;OG0007248;OG0005862;OG0066923;OG0054235;OG0020769;OG0002236;OG0037373;OG0040935;OG0020768;OG0047525;OG0049566;OG0025356;OG0049881;OG0049420;OG0030302;OG0085246;OG0025293;OG0033303;OG0086787;OG0030651;OG0012000;OG0069928;OG0039483
[OVER]	GO:0043433	negative regulation of DNA-binding transcription factor activity	BIOLOGICAL_PROCESS	0.1356094639911986	5.051040764044645E-4	12	596	131	21831	OG0002063;OG0088197;OG0059862;OG0030651;OG0012000;OG0023020;OG0002236;OG0044415;OG0007403;OG0069928;OG0083483;OG0091253
[OVER]	GO:0070888	E-box binding	MOLECULAR_FUNCTION	0.1356094639911986	5.021579635649095E-4	6	151	137	22276	OG0049814;OG0040325;OG0007403;OG0038484;OG0032113;OG0039483
[OVER]	GO:0021571	rhombomere 5 development	BIOLOGICAL_PROCESS	0.13588617402282133	5.171376663216682E-4	3	22	140	22405	OG0047525;OG0033303;OG0086787
[OVER]	GO:0010385	double-stranded methylated DNA binding	MOLECULAR_FUNCTION	0.13588617402282133	5.171376663216682E-4	3	22	140	22405	OG0047525;OG0033303;OG0086787
[OVER]	GO:0051412	response to corticosterone	BIOLOGICAL_PROCESS	0.13602614601699556	5.368866462854296E-4	6	153	137	22274	OG0044813;OG0069027;OG0007248;OG0085246;OG0040872;OG0040935
[OVER]	GO:0042180	cellular ketone metabolic process	BIOLOGICAL_PROCESS	0.13602614601699556	5.396988789338285E-4	14	781	129	21646	OG0047525;OG0049566;OG0045720;OG0049881;OG0049420;OG0030302;OG0033303;OG0086787;OG0055860;OG0005862;OG0059130;OG0040325;OG0037373;OG0039483
[OVER]	GO:0007519	skeletal muscle tissue development	BIOLOGICAL_PROCESS	0.13602614601699556	5.313990078012206E-4	15	874	128	21553	OG0047525;OG0069027;OG0025245;OG0049420;OG0014676;OG0085246;OG0033303;OG0056994;OG0086787;OG0007248;OG0005862;OG0030004;OG0040325;OG0008559;OG0040935
[OVER]	GO:0007610	behavior	BIOLOGICAL_PROCESS	0.13602614601699556	5.356264563822503E-4	44	4266	99	18161	OG0069027;OG0025245;OG0013919;OG0023020;OG0010926;OG0022230;OG0059862;OG0007248;OG0005862;OG0054235;OG0003584;OG0038245;OG0020769;OG0044813;OG0012351;OG0002676;OG0038484;OG0029937;OG0040935;OG0047525;OG0088197;OG0049566;OG0040872;OG0041124;OG0084372;OG0049420;OG0085246;OG0032771;OG0033303;OG0086787;OG0057652;OG0058521;OG0088329;OG0032113;OG0012000;OG0067669;OG0020715;OG0040325;OG0004202;OG0039168;OG0041119;OG0044529;OG0039483;OG0091253
[OVER]	GO:1901739	regulation of myoblast fusion	BIOLOGICAL_PROCESS	0.13795657159960584	5.529433436583392E-4	5	100	138	22327	OG0002676;OG0057652;OG0058521;OG0088329;OG0003584
