Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:0061138	morphogenesis of a branching epithelium	BIOLOGICAL_PROCESS	0.06798996286459895	3.613828168722909E-5	15	914	93	21548	OG0026118;OG0086272;OG0073302;OG0073106;OG0068380;OG0017701;OG0068570;OG0010329;OG0087342;OG0013922;OG0010168;OG0055018;OG0070040;OG0010282;OG0084749
[OVER]	GO:0001763	morphogenesis of a branching structure	BIOLOGICAL_PROCESS	0.06798996286459895	3.853682105685771E-5	16	1033	92	21429	OG0026118;OG0086272;OG0073302;OG0073106;OG0068380;OG0017701;OG0068570;OG0010329;OG0087342;OG0013922;OG0010168;OG0055018;OG0039711;OG0070040;OG0010282;OG0084749
[OVER]	GO:0048754	branching morphogenesis of an epithelial tube	BIOLOGICAL_PROCESS	0.06798996286459895	3.0972748734472765E-5	14	793	94	21669	OG0026118;OG0086272;OG0073302;OG0073106;OG0068380;OG0017701;OG0068570;OG0087342;OG0013922;OG0010168;OG0055018;OG0070040;OG0010282;OG0084749
[OVER]	GO:0046660	female sex differentiation	BIOLOGICAL_PROCESS	0.06798996286459895	3.698487923503023E-5	12	600	96	21862	OG0013922;OG0056299;OG0037528;OG0083663;OG0086272;OG0073106;OG0070040;OG0030830;OG0017701;OG0084749;OG0068570;OG0087342
[OVER]	GO:0001701	in utero embryonic development	BIOLOGICAL_PROCESS	0.0682856228683221	4.9762802090275216E-5	22	1815	86	20647	OG0068475;OG0026118;OG0073302;OG0073106;OG0068380;OG0017701;OG0087342;OG0013922;OG0056299;OG0017927;OG0073490;OG0057333;OG0005795;OG0090988;OG0006356;OG0055018;OG0070040;OG0010282;OG0084749;OG0044966;OG0003016;OG0091100
[OVER]	GO:0001894	tissue homeostasis	BIOLOGICAL_PROCESS	0.0682856228683221	4.444269474472863E-5	15	931	93	21531	OG0030830;OG0070703;OG0017701;OG0087342;OG0048185;OG0013922;OG0087914;OG0057333;OG0090988;OG0085219;OG0005134;OG0070040;OG0010282;OG0084749;OG0040638
[OVER]	GO:0061900	glial cell activation	BIOLOGICAL_PROCESS	0.0682856228683221	4.955354517555744E-5	6	130	102	22332	OG0068475;OG0040325;OG0005795;OG0073106;OG0015847;OG0039483
[OVER]	GO:0009887	animal organ morphogenesis	BIOLOGICAL_PROCESS	0.0682856228683221	4.707220122633482E-5	44	5248	64	17214	OG0068475;OG0026118;OG0073302;OG0073106;OG0030414;OG0030830;OG0017701;OG0068570;OG0010329;OG0048185;OG0013922;OG0010775;OG0056299;OG0083663;OG0066989;OG0012674;OG0057108;OG0006356;OG0085922;OG0007428;OG0070040;OG0090870;OG0040638;OG0024768;OG0046971;OG0015572;OG0086272;OG0068380;OG0070703;OG0049268;OG0049323;OG0087342;OG0010168;OG0053871;OG0089736;OG0090988;OG0055018;OG0011870;OG0040325;OG0010282;OG0084749;OG0044966;OG0003016;OG0004527
[OVER]	GO:0060429	epithelium development	BIOLOGICAL_PROCESS	0.07448713591075416	6.031347037308029E-5	44	5300	64	17162	OG0068475;OG0026118;OG0073302;OG0025345;OG0073106;OG0017701;OG0017426;OG0068570;OG0010329;OG0048185;OG0015847;OG0048186;OG0013922;OG0056299;OG0083663;OG0040939;OG0066989;OG0012674;OG0057108;OG0006356;OG0085922;OG0090413;OG0007428;OG0070040;OG0024768;OG0046971;OG0086272;OG0084070;OG0068380;OG0084470;OG0049323;OG0087342;OG0087914;OG0010168;OG0057333;OG0053871;OG0089736;OG0055018;OG0010282;OG0084749;OG0033263;OG0044966;OG0003016;OG0039483
[OVER]	GO:0010517	regulation of phospholipase activity	BIOLOGICAL_PROCESS	0.07448713591075416	5.969605264400324E-5	8	271	100	22191	OG0013922;OG0026118;OG0073302;OG0073106;OG0070040;OG0031955;OG0017701;OG0048185
[OVER]	GO:0005201	extracellular matrix structural constituent	MOLECULAR_FUNCTION	0.0834936901890028	7.09865382173708E-5	8	278	100	22184	OG0015572;OG0086261;OG0039711;OG0002288;OG0089987;OG0049268;OG0010329;OG0040638
[OVER]	GO:0030020	extracellular matrix structural constituent conferring tensile strength	MOLECULAR_FUNCTION	0.09557503005190734	8.89969915463105E-5	4	45	104	22417	OG0002288;OG0089987;OG0049268;OG0040638
[OVER]	GO:0010518	positive regulation of phospholipase activity	BIOLOGICAL_PROCESS	0.09557503005190734	8.696687607496714E-5	7	211	101	22251	OG0013922;OG0026118;OG0073302;OG0070040;OG0031955;OG0017701;OG0048185
[OVER]	GO:0048863	stem cell differentiation	BIOLOGICAL_PROCESS	0.09846904161429831	9.567842100174734E-5	16	1117	92	21345	OG0024768;OG0026118;OG0073302;OG0073106;OG0049323;OG0013922;OG0056299;OG0017927;OG0057333;OG0089736;OG0057108;OG0055018;OG0070040;OG0010282;OG0084749;OG0004527
[OVER]	GO:0048729	tissue morphogenesis	BIOLOGICAL_PROCESS	0.13040978125972397	1.3199370572846556E-4	32	3445	76	19017	OG0068475;OG0026118;OG0073302;OG0073106;OG0017701;OG0068570;OG0010329;OG0048185;OG0015847;OG0048186;OG0013922;OG0056299;OG0083663;OG0066989;OG0012674;OG0057108;OG0006356;OG0070040;OG0024768;OG0046971;OG0086272;OG0068380;OG0049323;OG0087342;OG0010168;OG0053871;OG0090988;OG0055018;OG0010282;OG0084749;OG0044966;OG0003016
[OVER]	GO:0001774	microglial cell activation	BIOLOGICAL_PROCESS	0.13097583168157415	1.3786929650692016E-4	5	98	103	22364	OG0068475;OG0040325;OG0005795;OG0015847;OG0039483
[OVER]	GO:0002269	leukocyte activation involved in inflammatory response	BIOLOGICAL_PROCESS	0.13635504488827419	1.5092794254036235E-4	5	100	103	22362	OG0068475;OG0040325;OG0005795;OG0015847;OG0039483
[OVER]	GO:0060193	positive regulation of lipase activity	BIOLOGICAL_PROCESS	0.13635504488827419	1.7474597278529274E-4	7	237	101	22225	OG0013922;OG0026118;OG0073302;OG0070040;OG0031955;OG0017701;OG0048185
[OVER]	GO:0070374	positive regulation of ERK1 and ERK2 cascade	BIOLOGICAL_PROCESS	0.13635504488827419	1.766543091669949E-4	12	710	96	21752	OG0013922;OG0068475;OG0037528;OG0026118;OG0090988;OG0073302;OG0073106;OG0070040;OG0015765;OG0017701;OG0010282;OG0087342
[OVER]	GO:0005581	collagen trimer	CELLULAR_COMPONENT	0.13635504488827419	1.6491225842246547E-4	5	102	103	22360	OG0002288;OG0089987;OG0049268;OG0015572;OG0040638
[OVER]	GO:0009888	tissue development	BIOLOGICAL_PROCESS	0.13635504488827419	1.7201376725465772E-4	55	7569	53	14893	OG0068475;OG0026118;OG0073302;OG0025345;OG0073106;OG0010329;OG0048185;OG0048186;OG0013922;OG0056299;OG0083663;OG0040939;OG0012674;OG0057108;OG0006356;OG0085922;OG0070040;OG0088919;OG0024768;OG0046971;OG0015572;OG0086272;OG0022981;OG0068380;OG0049323;OG0087914;OG0010168;OG0057333;OG0089736;OG0010282;OG0033263;OG0004527;OG0039483;OG0030830;OG0017701;OG0017426;OG0068570;OG0015847;OG0073490;OG0066989;OG0090413;OG0007428;OG0040638;OG0084070;OG0049268;OG0084470;OG0087342;OG0053871;OG0090988;OG0055018;OG0002288;OG0040325;OG0084749;OG0044966;OG0003016
[OVER]	GO:0007494	midgut development	BIOLOGICAL_PROCESS	0.13635504488827419	1.6491225842246547E-4	5	102	103	22360	OG0056299;OG0083663;OG0026118;OG0084749;OG0073302
[OVER]	GO:0008585	female gonad development	BIOLOGICAL_PROCESS	0.15363655383276004	2.114835153973215E-4	10	514	98	21948	OG0013922;OG0056299;OG0037528;OG0083663;OG0086272;OG0070040;OG0017701;OG0084749;OG0068570;OG0087342
[OVER]	GO:0043031	negative regulation of macrophage activation	BIOLOGICAL_PROCESS	0.15363655383276004	2.0975438449031387E-4	4	57	104	22405	OG0046377;OG0040325;OG0005795;OG0039483
[OVER]	GO:0072208	metanephric smooth muscle tissue development	BIOLOGICAL_PROCESS	0.15419613620828776	2.2473930783394166E-4	2	3	106	22459	OG0024768;OG0068380
[OVER]	GO:1901532	regulation of hematopoietic progenitor cell differentiation	BIOLOGICAL_PROCESS	0.15419613620828776	2.2340410206511E-4	7	247	101	22215	OG0013922;OG0017927;OG0057108;OG0017701;OG0049323;OG0010282;OG0084749
[OVER]	GO:0150076	neuroinflammatory response	BIOLOGICAL_PROCESS	0.16155396322326365	2.6783137775758E-4	6	179	102	22283	OG0068475;OG0040325;OG0005795;OG0073106;OG0015847;OG0039483
[OVER]	GO:0017147	Wnt-protein binding	MOLECULAR_FUNCTION	0.16155396322326365	2.6816649765804896E-4	4	61	104	22401	OG0056299;OG0010168;OG0073106;OG0085922
[OVER]	GO:0061438	renal system vasculature morphogenesis	BIOLOGICAL_PROCESS	0.16155396322326365	2.5568704418101035E-4	3	23	105	22439	OG0013922;OG0068380;OG0010282
[OVER]	GO:0061439	kidney vasculature morphogenesis	BIOLOGICAL_PROCESS	0.16155396322326365	2.5568704418101035E-4	3	23	105	22439	OG0013922;OG0068380;OG0010282
[OVER]	GO:0010863	positive regulation of phospholipase C activity	BIOLOGICAL_PROCESS	0.16155396322326365	2.6783137775758E-4	6	179	102	22283	OG0013922;OG0070040;OG0026118;OG0017701;OG0073302;OG0048185
[OVER]	GO:0033002	muscle cell proliferation	BIOLOGICAL_PROCESS	0.18460687320277375	3.213803865473389E-4	14	994	94	21468	OG0068475;OG0026118;OG0073302;OG0030830;OG0017701;OG0087342;OG0048185;OG0013922;OG0087914;OG0090988;OG0070040;OG0010282;OG0084749;OG0039483
[OVER]	GO:0046545	development of primary female sexual characteristics	BIOLOGICAL_PROCESS	0.18460687320277375	3.1543869138684884E-4	10	541	98	21921	OG0013922;OG0056299;OG0037528;OG0083663;OG0086272;OG0070040;OG0017701;OG0084749;OG0068570;OG0087342
[OVER]	GO:0048143	astrocyte activation	BIOLOGICAL_PROCESS	0.18739142165204947	3.5657476994519535E-4	4	66	104	22396	OG0040325;OG0005795;OG0073106;OG0039483
[OVER]	GO:0072143	mesangial cell development	BIOLOGICAL_PROCESS	0.18739142165204947	3.556078805613374E-4	3	26	105	22436	OG0024768;OG0010282;OG0084749
[OVER]	GO:0072007	mesangial cell differentiation	BIOLOGICAL_PROCESS	0.18739142165204947	3.556078805613374E-4	3	26	105	22436	OG0024768;OG0010282;OG0084749
[OVER]	GO:0035645	enteric smooth muscle cell differentiation	BIOLOGICAL_PROCESS	0.18739142165204947	3.3605451940155255E-4	2	4	106	22458	OG0073302;OG0026118
[OVER]	GO:2000027	regulation of animal organ morphogenesis	BIOLOGICAL_PROCESS	0.19620155444129864	3.883091874444268E-4	11	663	97	21799	OG0083663;OG0026118;OG0073302;OG0057108;OG0073106;OG0085922;OG0017701;OG0049323;OG0010282;OG0004527;OG0010329
[OVER]	GO:0001541	ovarian follicle development	BIOLOGICAL_PROCESS	0.19620155444129864	3.939863481182628E-4	7	272	101	22190	OG0037528;OG0083663;OG0086272;OG0070040;OG0017701;OG0084749;OG0087342
[OVER]	GO:0072074	kidney mesenchyme development	BIOLOGICAL_PROCESS	0.19620155444129864	3.9716913854513896E-4	4	68	104	22394	OG0013922;OG0024768;OG0068380;OG0055018
[OVER]	GO:0002092	positive regulation of receptor internalization	BIOLOGICAL_PROCESS	0.2114485215978438	4.365941134206492E-4	5	127	103	22335	OG0056299;OG0037528;OG0017701;OG0090988;OG0087342
[OVER]	GO:0004962	endothelin receptor activity	MOLECULAR_FUNCTION	0.2185741476960923	4.690052561899956E-4	2	5	106	22457	OG0073302;OG0026118
[OVER]	GO:0003169	coronary vein morphogenesis	BIOLOGICAL_PROCESS	0.2185741476960923	4.690052561899956E-4	2	5	106	22457	OG0017701;OG0010282
[OVER]	GO:0032835	glomerulus development	BIOLOGICAL_PROCESS	0.21940506981617763	4.885537991858207E-4	8	372	100	22090	OG0013922;OG0024768;OG0010168;OG0090988;OG0010282;OG0084749;OG0010329;OG0087342
[OVER]	GO:0009792	embryo development ending in birth or egg hatching	BIOLOGICAL_PROCESS	0.21940506981617763	4.8225749713477853E-4	32	3697	76	18765	OG0068475;OG0026118;OG0073302;OG0073106;OG0030830;OG0088985;OG0017701;OG0013922;OG0056299;OG0083663;OG0073490;OG0040939;OG0012674;OG0006356;OG0007428;OG0070040;OG0004059;OG0091100;OG0024768;OG0086272;OG0068380;OG0087342;OG0017927;OG0057333;OG0005795;OG0090988;OG0055018;OG0011870;OG0010282;OG0084749;OG0044966;OG0003016
[OVER]	GO:0014002	astrocyte development	BIOLOGICAL_PROCESS	0.22421727670914784	5.174244847134181E-4	5	132	103	22330	OG0040325;OG0005795;OG0010329;OG0073106;OG0039483
[OVER]	GO:0042481	regulation of odontogenesis	BIOLOGICAL_PROCESS	0.22421727670914784	5.129591672021113E-4	4	73	104	22389	OG0026118;OG0004527;OG0073302;OG0085922
[OVER]	GO:0043030	regulation of macrophage activation	BIOLOGICAL_PROCESS	0.2274432940125176	5.348553936953573E-4	5	133	103	22329	OG0068475;OG0046377;OG0040325;OG0005795;OG0039483
[OVER]	GO:0048513	animal organ development	BIOLOGICAL_PROCESS	0.2274432940125176	5.50156209561601E-4	70	10938	38	11524	OG0068475;OG0026118;OG0073302;OG0025345;OG0073106;OG0030414;OG0010329;OG0048185;OG0048186;OG0013922;OG0010775;OG0056299;OG0083663;OG0009023;OG0012674;OG0057108;OG0006356;OG0031433;OG0085922;OG0070040;OG0090870;OG0088919;OG0024768;OG0046971;OG0046377;OG0015572;OG0086272;OG0031955;OG0068380;OG0049323;OG0087914;OG0010168;OG0057333;OG0089736;OG0006225;OG0085219;OG0005134;OG0010282;OG0033263;OG0004527;OG0039483;OG0015765;OG0030830;OG0017701;OG0068570;OG0012407;OG0015847;OG0008711;OG0066989;OG0090413;OG0007428;OG0091100;OG0040638;OG0084070;OG0070703;OG0049268;OG0084470;OG0087342;OG0017927;OG0037528;OG0053871;OG0005795;OG0090988;OG0055018;OG0011870;OG0002288;OG0040325;OG0084749;OG0044966;OG0003016
[OVER]	GO:1900274	regulation of phospholipase C activity	BIOLOGICAL_PROCESS	0.2274432940125176	5.524938316093544E-4	6	206	102	22256	OG0013922;OG0070040;OG0026118;OG0017701;OG0073302;OG0048185
[OVER]	GO:1903979	negative regulation of microglial cell activation	BIOLOGICAL_PROCESS	0.231746667702577	5.723298271197246E-4	3	31	105	22431	OG0005795;OG0040325;OG0039483
[OVER]	GO:0090183	regulation of kidney development	BIOLOGICAL_PROCESS	0.2368865860772181	6.09028872257649E-4	5	137	103	22325	OG0024768;OG0026118;OG0017701;OG0073302;OG0055018
[OVER]	GO:0030855	epithelial cell differentiation	BIOLOGICAL_PROCESS	0.2368865860772181	5.949459223358026E-4	28	3089	80	19373	OG0068475;OG0017701;OG0017426;OG0010329;OG0048185;OG0048186;OG0056299;OG0083663;OG0066989;OG0012674;OG0006356;OG0090413;OG0070040;OG0024768;OG0046971;OG0084070;OG0084470;OG0087914;OG0010168;OG0057333;OG0053871;OG0089736;OG0010282;OG0084749;OG0033263;OG0044966;OG0003016;OG0039483
[OVER]	GO:0014826	vein smooth muscle contraction	BIOLOGICAL_PROCESS	0.2368865860772181	6.233857528347845E-4	2	6	106	22456	OG0073302;OG0026118
[OVER]	GO:0007497	posterior midgut development	BIOLOGICAL_PROCESS	0.2368865860772181	6.233857528347845E-4	2	6	106	22456	OG0073302;OG0026118
[OVER]	GO:0031701	angiotensin receptor binding	MOLECULAR_FUNCTION	0.24781138761455304	6.781659302663079E-4	3	33	105	22429	OG0073302;OG0037528;OG0026118
[OVER]	GO:0051145	smooth muscle cell differentiation	BIOLOGICAL_PROCESS	0.24781138761455304	6.817425180979887E-4	7	299	101	22163	OG0013922;OG0026118;OG0073302;OG0017701;OG0010282;OG0084749;OG0004527
[OVER]	GO:0005788	endoplasmic reticulum lumen	CELLULAR_COMPONENT	0.24781138761455304	6.822337796675954E-4	9	492	99	21970	OG0060537;OG0053871;OG0070703;OG0049268;OG0010282;OG0017426;OG0083595;OG0010329;OG0040638
[OVER]	GO:0035295	tube development	BIOLOGICAL_PROCESS	0.2689141046219481	8.102005313202046E-4	37	4663	71	17799	OG0068475;OG0026118;OG0073302;OG0073106;OG0030830;OG0017701;OG0068570;OG0010329;OG0048185;OG0015847;OG0048186;OG0013922;OG0056299;OG0083663;OG0012674;OG0070040;OG0040638;OG0024768;OG0015572;OG0086272;OG0084070;OG0068380;OG0049268;OG0087342;OG0087914;OG0010168;OG0005795;OG0090988;OG0055018;OG0040325;OG0010282;OG0084749;OG0033263;OG0044966;OG0004527;OG0090684;OG0039483
[OVER]	GO:0072006	nephron development	BIOLOGICAL_PROCESS	0.2689141046219481	8.600896463616963E-4	11	731	97	21731	OG0013922;OG0024768;OG0010168;OG0090988;OG0055018;OG0068380;OG0017701;OG0010282;OG0084749;OG0010329;OG0087342
[OVER]	GO:0001667	ameboidal-type cell migration	BIOLOGICAL_PROCESS	0.2689141046219481	7.51419363309387E-4	21	2053	87	20409	OG0068475;OG0026118;OG0073302;OG0073106;OG0017701;OG0087342;OG0048185;OG0013922;OG0073490;OG0053871;OG0005795;OG0089736;OG0090988;OG0012674;OG0055018;OG0010282;OG0084749;OG0044966;OG0004527;OG0090684;OG0039483
[OVER]	GO:0072359	circulatory system development	BIOLOGICAL_PROCESS	0.2689141046219481	8.539968874139395E-4	38	4851	70	17611	OG0068475;OG0026118;OG0073302;OG0073106;OG0030830;OG0017701;OG0010329;OG0048185;OG0015847;OG0048186;OG0013922;OG0056299;OG0083663;OG0008711;OG0012674;OG0006356;OG0090870;OG0091100;OG0040638;OG0024768;OG0015572;OG0086272;OG0084070;OG0068380;OG0049268;OG0087342;OG0010168;OG0005795;OG0090988;OG0005134;OG0040325;OG0010282;OG0084749;OG0044966;OG0003016;OG0004527;OG0090684;OG0039483
[OVER]	GO:0008406	gonad development	BIOLOGICAL_PROCESS	0.2689141046219481	8.261054319300977E-4	14	1095	94	21367	OG0024768;OG0086272;OG0073106;OG0030830;OG0017701;OG0068570;OG0087342;OG0013922;OG0056299;OG0037528;OG0083663;OG0070040;OG0084749;OG0004527
[OVER]	GO:0035886	vascular associated smooth muscle cell differentiation	BIOLOGICAL_PROCESS	0.2689141046219481	8.0391695197685E-4	5	146	103	22316	OG0013922;OG0017701;OG0010282;OG0084749;OG0004527
[OVER]	GO:0150079	negative regulation of neuroinflammatory response	BIOLOGICAL_PROCESS	0.2689141046219481	8.590396615388536E-4	3	36	105	22426	OG0005795;OG0040325;OG0039483
[OVER]	GO:1904238	pericyte cell differentiation	BIOLOGICAL_PROCESS	0.2689141046219481	8.590396615388536E-4	3	36	105	22426	OG0024768;OG0010282;OG0084749
[OVER]	GO:0009585	red, far-red light phototransduction	BIOLOGICAL_PROCESS	0.2689141046219481	7.989916861073749E-4	2	7	106	22455	OG0022665;OG0085219
[OVER]	GO:0010889	regulation of sequestering of triglyceride	BIOLOGICAL_PROCESS	0.2689141046219481	8.590396615388536E-4	3	36	105	22426	OG0047377;OG0059837;OG0039483
[OVER]	GO:0044321	response to leptin	BIOLOGICAL_PROCESS	0.2689141046219481	7.788603834813177E-4	4	82	104	22380	OG0060537;OG0040325;OG0073106;OG0039483
[OVER]	GO:0001525	angiogenesis	BIOLOGICAL_PROCESS	0.27126884324708445	8.786035408812452E-4	20	1931	88	20531	OG0068475;OG0026118;OG0015572;OG0086272;OG0073302;OG0084070;OG0017701;OG0087342;OG0048185;OG0015847;OG0013922;OG0056299;OG0010168;OG0005795;OG0090988;OG0040325;OG0010282;OG0084749;OG0090684;OG0039483
[OVER]	GO:1905603	regulation of blood-brain barrier permeability	BIOLOGICAL_PROCESS	0.2805009962456164	9.254743124493937E-4	3	37	105	22425	OG0090988;OG0087342;OG0017701
[OVER]	GO:0043009	chordate embryonic development	BIOLOGICAL_PROCESS	0.2805009962456164	9.312178822728965E-4	28	3178	80	19284	OG0068475;OG0026118;OG0073302;OG0073106;OG0030830;OG0017701;OG0013922;OG0056299;OG0073490;OG0040939;OG0006356;OG0007428;OG0070040;OG0091100;OG0024768;OG0086272;OG0068380;OG0087342;OG0017927;OG0057333;OG0005795;OG0090988;OG0055018;OG0011870;OG0010282;OG0084749;OG0044966;OG0003016
[OVER]	GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	0.28595137324699565	9.956201659611994E-4	2	8	106	22454	OG0013922;OG0017701
[OVER]	GO:0038086	VEGF-activated platelet-derived growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	0.28595137324699565	9.956201659611994E-4	2	8	106	22454	OG0013922;OG0017701
[OVER]	GO:0048014	Tie signaling pathway	BIOLOGICAL_PROCESS	0.28595137324699565	9.956201659611994E-4	2	8	106	22454	OG0090988;OG0087342
[OVER]	GO:0007553	regulation of ecdysteroid metabolic process	BIOLOGICAL_PROCESS	0.28595137324699565	9.956201659611994E-4	2	8	106	22454	OG0040325;OG0039483
[OVER]	GO:0045137	development of primary sexual characteristics	BIOLOGICAL_PROCESS	0.3031674870006522	0.0010678368975326616	14	1125	94	21337	OG0024768;OG0086272;OG0073106;OG0030830;OG0017701;OG0068570;OG0087342;OG0013922;OG0056299;OG0037528;OG0083663;OG0070040;OG0084749;OG0004527
[OVER]	GO:0003008	system process	BIOLOGICAL_PROCESS	0.30348428754186235	0.0010812395669507647	50	7117	58	15345	OG0068475;OG0026118;OG0073302;OG0073106;OG0030414;OG0059837;OG0010329;OG0048185;OG0013922;OG0083663;OG0089967;OG0012674;OG0057108;OG0006356;OG0090870;OG0037098;OG0086272;OG0022981;OG0068380;OG0087914;OG0010168;OG0057333;OG0089736;OG0085219;OG0005134;OG0010282;OG0033263;OG0004527;OG0090684;OG0039483;OG0015960;OG0030830;OG0017701;OG0017426;OG0068570;OG0015847;OG0008711;OG0066989;OG0005968;OG0048838;OG0070703;OG0087342;OG0037528;OG0090988;OG0055018;OG0011870;OG0091359;OG0084749;OG0044966;OG0003016
[OVER]	GO:0001944	vasculature development	BIOLOGICAL_PROCESS	0.3054504562810551	0.0011006109558305223	26	2890	82	19572	OG0068475;OG0026118;OG0073302;OG0073106;OG0017701;OG0048185;OG0015847;OG0048186;OG0013922;OG0056299;OG0012674;OG0024768;OG0015572;OG0086272;OG0084070;OG0068380;OG0087342;OG0010168;OG0005795;OG0090988;OG0040325;OG0010282;OG0084749;OG0004527;OG0090684;OG0039483
[OVER]	GO:0018990	ecdysis, chitin-based cuticle	BIOLOGICAL_PROCESS	0.3187534282793551	0.0012130697270550357	2	9	106	22453	OG0040325;OG0039483
[OVER]	GO:0002046	opsin binding	MOLECULAR_FUNCTION	0.3187534282793551	0.0012130697270550357	2	9	106	22453	OG0037528;OG0085219
[OVER]	GO:0060975	cardioblast migration to the midline involved in heart field formation	BIOLOGICAL_PROCESS	0.3187534282793551	0.0012130697270550357	2	9	106	22453	OG0013922;OG0017701
[OVER]	GO:0003260	cardioblast migration	BIOLOGICAL_PROCESS	0.3187534282793551	0.0012130697270550357	2	9	106	22453	OG0013922;OG0017701
[OVER]	GO:0042476	odontogenesis	BIOLOGICAL_PROCESS	0.3187534282793551	0.0011847373956035958	9	533	99	21929	OG0013922;OG0024768;OG0026118;OG0073302;OG0073106;OG0085922;OG0084749;OG0004527;OG0010329
[OVER]	GO:0090090	negative regulation of canonical Wnt signaling pathway	BIOLOGICAL_PROCESS	0.32198678559411203	0.0012947314568039817	9	540	99	21922	OG0056299;OG0010168;OG0066989;OG0057108;OG0073106;OG0007428;OG0049323;OG0010282;OG0091100
[OVER]	GO:0002697	regulation of immune effector process	BIOLOGICAL_PROCESS	0.32198678559411203	0.001270582641072535	13	1016	95	21446	OG0046377;OG0030830;OG0032744;OG0068570;OG0087342;OG0015847;OG0013922;OG0010168;OG0005795;OG0090988;OG0004059;OG0033263;OG0004527
