Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:0003676	nucleic acid binding	MOLECULAR_FUNCTION	0.4739063156764225	8.250190920682658E-4	32	4771	56	17711	OG0004829;OG0046345;OG0017388;OG0015369;OG0056376;OG0032280;OG0001249;OG0024868;OG0002957;OG0020662;OG0049727;OG0001804;OG0048577;OG0045765;OG0037959;OG0026581;OG0046175;OG0085265;OG0013214;OG0013312;OG0090668;OG0009773;OG0090963;OG0046607;OG0040325;OG0039366;OG0036694;OG0038296;OG0022713;OG0004803;OG0003656;OG0039483
[OVER]	GO:0072538	T-helper 17 type immune response	BIOLOGICAL_PROCESS	0.49982536283422835	9.404679745878104E-4	4	107	84	22375	OG0040325;OG0037959;OG0090668;OG0046175
[OVER]	GO:0072521	purine-containing compound metabolic process	BIOLOGICAL_PROCESS	0.49982536283422835	0.0012648838744278082	12	1102	76	21380	OG0002957;OG0039638;OG0090668;OG0046607;OG0040325;OG0060573;OG0008362;OG0027396;OG0003404;OG0037959;OG0087906;OG0046175
[OVER]	GO:0106255	hydroperoxy icosatetraenoate isomerase activity	MOLECULAR_FUNCTION	0.49982536283422835	0.0013266724746732912	2	12	86	22470	OG0090378;OG0005680
[OVER]	GO:0106301	arachidonic acid 5,6-epoxygenase activity	MOLECULAR_FUNCTION	0.49982536283422835	9.670947966537085E-4	2	10	86	22472	OG0090378;OG0005680
[OVER]	GO:1903978	regulation of microglial cell activation	BIOLOGICAL_PROCESS	0.49982536283422835	0.0011653791718995374	3	50	85	22432	OG0040325;OG0020723;OG0039483
[OVER]	GO:0035937	estrogen secretion	BIOLOGICAL_PROCESS	0.49982536283422835	0.0013266724746732912	2	12	86	22470	OG0090378;OG0005680
[OVER]	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	BIOLOGICAL_PROCESS	0.49982536283422835	0.001225669628617519	5	199	83	22283	OG0040325;OG0037959;OG0090668;OG0046175;OG0039483
[OVER]	GO:0070859	positive regulation of bile acid biosynthetic process	BIOLOGICAL_PROCESS	0.49982536283422835	0.0011400349416811836	2	11	86	22471	OG0040325;OG0039483
[OVER]	GO:0021702	cerebellar Purkinje cell differentiation	BIOLOGICAL_PROCESS	0.49982536283422835	0.0011437539833885869	4	113	84	22369	OG0047891;OG0040325;OG0037959;OG0090668
[OVER]	GO:0045668	negative regulation of osteoblast differentiation	BIOLOGICAL_PROCESS	0.49982536283422835	0.0010735049833907387	5	193	83	22289	OG0040325;OG0037959;OG0004803;OG0090668;OG0039483
[OVER]	GO:0021694	cerebellar Purkinje cell layer formation	BIOLOGICAL_PROCESS	0.49982536283422835	0.0013760374361428149	4	119	84	22363	OG0047891;OG0040325;OG0037959;OG0090668
[OVER]	GO:0032972	regulation of muscle filament sliding speed	BIOLOGICAL_PROCESS	0.49982536283422835	9.670947966537085E-4	2	10	86	22472	OG0073074;OG0032675
[OVER]	GO:0042753	positive regulation of circadian rhythm	BIOLOGICAL_PROCESS	0.49982536283422835	0.0012952578158292628	4	117	84	22365	OG0040325;OG0037959;OG0090668;OG0039483
[OVER]	GO:0005865	striated muscle thin filament	CELLULAR_COMPONENT	0.49982536283422835	0.0013674333851337447	3	53	85	22429	OG0073074;OG0015211;OG0032675
[OVER]	GO:1904253	positive regulation of bile acid metabolic process	BIOLOGICAL_PROCESS	0.49982536283422835	0.0011400349416811836	2	11	86	22471	OG0040325;OG0039483
[OVER]	GO:2000863	positive regulation of estrogen secretion	BIOLOGICAL_PROCESS	0.49982536283422835	0.0013266724746732912	2	12	86	22470	OG0090378;OG0005680
[OVER]	GO:2000861	regulation of estrogen secretion	BIOLOGICAL_PROCESS	0.49982536283422835	0.0013266724746732912	2	12	86	22470	OG0090378;OG0005680
[OVER]	GO:0097157	pre-mRNA intronic binding	MOLECULAR_FUNCTION	0.49982536283422835	0.0013674333851337447	3	53	85	22429	OG0032280;OG0022713;OG0049727
[OVER]	GO:1990837	sequence-specific double-stranded DNA binding	MOLECULAR_FUNCTION	0.49982536283422835	8.98692830521395E-4	18	2047	70	20435	OG0004829;OG0046345;OG0049727;OG0001804;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0013312;OG0090668;OG0032280;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:0000398	mRNA splicing, via spliceosome	BIOLOGICAL_PROCESS	0.49982536283422835	0.0011771815292051981	9	659	79	21823	OG0020662;OG0049727;OG0013214;OG0017388;OG0009773;OG0090963;OG0032280;OG0039366;OG0022713
[OVER]	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	BIOLOGICAL_PROCESS	0.49982536283422835	0.001201864949597775	9	661	79	21821	OG0020662;OG0049727;OG0013214;OG0017388;OG0009773;OG0090963;OG0032280;OG0039366;OG0022713
[OVER]	GO:0000375	RNA splicing, via transesterification reactions	BIOLOGICAL_PROCESS	0.49982536283422835	0.0012654141332597295	9	666	79	21816	OG0020662;OG0049727;OG0013214;OG0017388;OG0009773;OG0090963;OG0032280;OG0039366;OG0022713
[OVER]	GO:0000976	transcription cis-regulatory region binding	MOLECULAR_FUNCTION	0.49982536283422835	0.0013042608645136835	17	1937	71	20545	OG0004829;OG0046345;OG0049727;OG0001804;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0090668;OG0032280;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:0034393	positive regulation of smooth muscle cell apoptotic process	BIOLOGICAL_PROCESS	0.49982536283422835	0.001041819670038932	3	48	85	22434	OG0015369;OG0039296;OG0039483
[OVER]	GO:0007623	circadian rhythm	BIOLOGICAL_PROCESS	0.49982536283422835	0.0013341855440583076	12	1109	76	21373	OG0056376;OG0046345;OG0049727;OG0070364;OG0090668;OG0032280;OG0040325;OG0036694;OG0037959;OG0026581;OG0039483;OG0085265
[OVER]	GO:0001221	transcription coregulator binding	MOLECULAR_FUNCTION	0.5073077793773213	0.0014171755780176183	6	307	82	22175	OG0040325;OG0037959;OG0004803;OG0026581;OG0090668;OG0039483
[OVER]	GO:0043500	muscle adaptation	BIOLOGICAL_PROCESS	0.5086185639056545	0.0014414291284775634	8	546	80	21936	OG0056123;OG0015211;OG0032675;OG0007082;OG0003404;OG0004803;OG0026581;OG0073074
[OVER]	GO:0001067	transcription regulatory region nucleic acid binding	MOLECULAR_FUNCTION	0.518180673283864	0.001489507198508273	17	1961	71	20521	OG0004829;OG0046345;OG0049727;OG0001804;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0090668;OG0032280;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:0062186	anandamide epoxidase activity	MOLECULAR_FUNCTION	0.5238116662503144	0.0015269004036446412	2	13	86	22469	OG0090378;OG0005680
[OVER]	GO:0035881	amacrine cell differentiation	BIOLOGICAL_PROCESS	0.5307957323409477	0.0015902382264465637	3	56	85	22426	OG0037959;OG0090668;OG0040325
[OVER]	GO:0036314	response to sterol	BIOLOGICAL_PROCESS	0.5307957323409477	0.0015771742724654302	5	211	83	22271	OG0040325;OG0037959;OG0004803;OG0090668;OG0039483
[OVER]	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	MOLECULAR_FUNCTION	0.5320719944256298	0.0016541432329736543	14	1462	74	21020	OG0004829;OG0046345;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0090668;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:0009117	nucleotide metabolic process	BIOLOGICAL_PROCESS	0.5320719944256298	0.0016802273508177783	12	1140	76	21342	OG0002957;OG0039638;OG0090668;OG0046607;OG0040325;OG0060573;OG0008362;OG0027396;OG0003404;OG0037959;OG0087906;OG0046175
[OVER]	GO:0048712	negative regulation of astrocyte differentiation	BIOLOGICAL_PROCESS	0.5320719944256298	0.0016692479691275814	3	57	85	22425	OG0040325;OG0020723;OG0039483
[OVER]	GO:0010661	positive regulation of muscle cell apoptotic process	BIOLOGICAL_PROCESS	0.5320719944256298	0.0016394188025023887	4	125	84	22357	OG0015369;OG0004803;OG0039296;OG0039483
[OVER]	GO:1905304	regulation of cardiac myofibril assembly	BIOLOGICAL_PROCESS	0.540520458305935	0.0017406123459079539	2	14	86	22468	OG0007082;OG0004803
[OVER]	GO:0043031	negative regulation of macrophage activation	BIOLOGICAL_PROCESS	0.540520458305935	0.0017506735491690203	3	58	85	22424	OG0040325;OG0020723;OG0039483
[OVER]	GO:0006753	nucleoside phosphate metabolic process	BIOLOGICAL_PROCESS	0.5469296356034195	0.0017935749183755861	12	1149	76	21333	OG0002957;OG0039638;OG0090668;OG0046607;OG0040325;OG0060573;OG0008362;OG0027396;OG0003404;OG0037959;OG0087906;OG0046175
[OVER]	GO:0036002	pre-mRNA binding	MOLECULAR_FUNCTION	0.567547276377933	0.0018841650470846358	4	130	84	22352	OG0032280;OG0049727;OG0022713;OG0009773
[OVER]	GO:0006352	DNA-templated transcription initiation	BIOLOGICAL_PROCESS	0.5717912045397492	0.001963119382815694	8	574	80	21908	OG0001804;OG0013214;OG0090668;OG0040325;OG0036694;OG0038296;OG0037959;OG0039483
[OVER]	GO:0003690	double-stranded DNA binding	MOLECULAR_FUNCTION	0.5717912045397492	0.0019236254211150454	18	2190	70	20292	OG0004829;OG0046345;OG0049727;OG0001804;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0013312;OG0090668;OG0032280;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:0050486	intramolecular hydroxytransferase activity	MOLECULAR_FUNCTION	0.5717912045397492	0.0019677025257440763	2	15	86	22467	OG0090378;OG0005680
[OVER]	GO:0009205	purine ribonucleoside triphosphate metabolic process	BIOLOGICAL_PROCESS	0.5821209953120521	0.002026818040357752	6	330	82	22152	OG0002957;OG0046607;OG0039638;OG0008362;OG0027396;OG0046175
[OVER]	GO:0006367	transcription initiation at RNA polymerase II promoter	BIOLOGICAL_PROCESS	0.5937563256329194	0.0020913684344155458	7	451	81	22031	OG0013214;OG0090668;OG0040325;OG0036694;OG0038296;OG0037959;OG0039483
[OVER]	GO:0000987	cis-regulatory region sequence-specific DNA binding	MOLECULAR_FUNCTION	0.6103931400835811	0.0021746800132532444	14	1506	74	20976	OG0004829;OG0046345;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0090668;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:1990715	mRNA CDS binding	MOLECULAR_FUNCTION	0.6128002756300526	0.002208065770488853	2	16	86	22466	OG0032280;OG0049727
[OVER]	GO:0043565	sequence-specific DNA binding	MOLECULAR_FUNCTION	0.6478002592390527	0.0024871965519559914	18	2242	70	20240	OG0004829;OG0046345;OG0049727;OG0001804;OG0037959;OG0026581;OG0046175;OG0085265;OG0056376;OG0013312;OG0090668;OG0032280;OG0040325;OG0036694;OG0038296;OG0004803;OG0024868;OG0039483
[OVER]	GO:0048143	astrocyte activation	BIOLOGICAL_PROCESS	0.6478002592390527	0.002596446383184867	3	67	85	22415	OG0040325;OG0020723;OG0039483
[OVER]	GO:0045455	ecdysteroid metabolic process	BIOLOGICAL_PROCESS	0.6478002592390527	0.002461597508633173	2	17	86	22465	OG0040325;OG0039483
[OVER]	GO:0021930	cerebellar granule cell precursor proliferation	BIOLOGICAL_PROCESS	0.6478002592390527	0.002596446383184867	3	67	85	22415	OG0037959;OG0090668;OG0040325
[OVER]	GO:0021924	cell proliferation in external granule layer	BIOLOGICAL_PROCESS	0.6478002592390527	0.002596446383184867	3	67	85	22415	OG0037959;OG0090668;OG0040325
[OVER]	GO:0045686	negative regulation of glial cell differentiation	BIOLOGICAL_PROCESS	0.6478002592390527	0.002509612047118684	4	141	84	22341	OG0066753;OG0040325;OG0020723;OG0039483
[OVER]	GO:0032922	circadian regulation of gene expression	BIOLOGICAL_PROCESS	0.6478002592390527	0.0024067123526447546	5	233	83	22249	OG0056376;OG0040325;OG0037959;OG0090668;OG0039483
[OVER]	GO:0071345	cellular response to cytokine stimulus	BIOLOGICAL_PROCESS	0.6478002592390527	0.00254778108239985	21	2817	67	19665	OG0004829;OG0046345;OG0001759;OG0047856;OG0001804;OG0047289;OG0045765;OG0048854;OG0015369;OG0037959;OG0046175;OG0085265;OG0056123;OG0013214;OG0090668;OG0040325;OG0087906;OG0004803;OG0003656;OG0020723;OG0039483
[OVER]	GO:0009199	ribonucleoside triphosphate metabolic process	BIOLOGICAL_PROCESS	0.6478002592390527	0.002484431661532611	6	344	82	22138	OG0002957;OG0046607;OG0039638;OG0008362;OG0027396;OG0046175
[OVER]	GO:0071614	linoleic acid epoxygenase activity	MOLECULAR_FUNCTION	0.6478002592390527	0.002461597508633173	2	17	86	22465	OG0090378;OG0005680
[OVER]	GO:0006587	serotonin biosynthetic process from tryptophan	BIOLOGICAL_PROCESS	0.6606508431465752	0.002728193765220675	2	18	86	22464	OG0090378;OG0005680
[OVER]	GO:0045428	regulation of nitric oxide biosynthetic process	BIOLOGICAL_PROCESS	0.6606508431465752	0.002727054529916017	5	240	83	22242	OG0056123;OG0004829;OG0008362;OG0004803;OG0045765
[OVER]	GO:0150077	regulation of neuroinflammatory response	BIOLOGICAL_PROCESS	0.6606508431465752	0.0027034184221929377	3	68	85	22414	OG0040325;OG0020723;OG0039483
[OVER]	GO:0046548	retinal rod cell development	BIOLOGICAL_PROCESS	0.6745918320696171	0.002813075251140509	3	69	85	22413	OG0037959;OG0090668;OG0040325
[OVER]	GO:0004111	creatine kinase activity	MOLECULAR_FUNCTION	0.6815729695925186	0.0030077511613596972	2	19	86	22463	OG0027396;OG0039638
[OVER]	GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	BIOLOGICAL_PROCESS	0.6815729695925186	0.0030077511613596972	2	19	86	22463	OG0090378;OG0005680
[OVER]	GO:0008405	arachidonic acid 11,12-epoxygenase activity	MOLECULAR_FUNCTION	0.6815729695925186	0.0030077511613596972	2	19	86	22463	OG0090378;OG0005680
[OVER]	GO:0008404	arachidonic acid 14,15-epoxygenase activity	MOLECULAR_FUNCTION	0.6815729695925186	0.0030077511613596972	2	19	86	22463	OG0090378;OG0005680
[OVER]	GO:0030343	vitamin D3 25-hydroxylase activity	MOLECULAR_FUNCTION	0.6815729695925186	0.0030077511613596972	2	19	86	22463	OG0090378;OG0005680
[OVER]	GO:0003958	NADPH-hemoprotein reductase activity	MOLECULAR_FUNCTION	0.6815729695925186	0.0030077511613596972	2	19	86	22463	OG0090378;OG0005680
[OVER]	GO:0006600	creatine metabolic process	BIOLOGICAL_PROCESS	0.7121961663624353	0.003300166908069472	2	20	86	22462	OG0027396;OG0039638
[OVER]	GO:0035357	peroxisome proliferator activated receptor signaling pathway	BIOLOGICAL_PROCESS	0.7121961663624353	0.0034023927727241275	3	74	85	22408	OG0090378;OG0005680;OG0039483
[OVER]	GO:0080164	regulation of nitric oxide metabolic process	BIOLOGICAL_PROCESS	0.7121961663624353	0.0032368839519346967	5	250	83	22232	OG0056123;OG0004829;OG0008362;OG0004803;OG0045765
[OVER]	GO:0021549	cerebellum development	BIOLOGICAL_PROCESS	0.7121961663624353	0.0031946910921196816	9	765	79	21717	OG0056123;OG0039638;OG0090668;OG0048854;OG0047891;OG0040325;OG0027396;OG0037959;OG0026581
[OVER]	GO:0070643	vitamin D 25-hydroxylase activity	MOLECULAR_FUNCTION	0.7121961663624353	0.003300166908069472	2	20	86	22462	OG0090378;OG0005680
[OVER]	GO:0003723	RNA binding	MOLECULAR_FUNCTION	0.7121961663624353	0.0032776936822132116	16	1931	72	20551	OG0002957;OG0020662;OG0004829;OG0049727;OG0017388;OG0045765;OG0015369;OG0026581;OG0046175;OG0013214;OG0009773;OG0090963;OG0032280;OG0039366;OG0038296;OG0022713
[OVER]	GO:0009648	photoperiodism	BIOLOGICAL_PROCESS	0.7121961663624353	0.0034023946409217558	5	253	83	22229	OG0040325;OG0070364;OG0036694;OG0026581;OG0039483
[OVER]	GO:0046549	retinal cone cell development	BIOLOGICAL_PROCESS	0.7121961663624353	0.0034023927727241275	3	74	85	22408	OG0037959;OG0090668;OG0040325
[OVER]	GO:0019218	regulation of steroid metabolic process	BIOLOGICAL_PROCESS	0.7121961663624353	0.003399878099835797	6	367	82	22115	OG0007082;OG0040325;OG0037959;OG0090668;OG0020723;OG0039483
[OVER]	GO:0006397	mRNA processing	BIOLOGICAL_PROCESS	0.7177939367817051	0.003687212954942974	10	934	78	21548	OG0020662;OG0004829;OG0049727;OG0013214;OG0017388;OG0009773;OG0090963;OG0032280;OG0039366;OG0022713
[OVER]	GO:0004479	methionyl-tRNA formyltransferase activity	MOLECULAR_FUNCTION	0.7177939367817051	0.0038989809481693332	1	0	87	22482	OG0057705
[OVER]	GO:0002694	regulation of leukocyte activation	BIOLOGICAL_PROCESS	0.7177939367817051	0.0035369313092482946	13	1417	75	21065	OG0045574;OG0047856;OG0047289;OG0045765;OG0048854;OG0037959;OG0046175;OG0056123;OG0090668;OG0040325;OG0000511;OG0020723;OG0039483
[OVER]	GO:0060086	circadian temperature homeostasis	BIOLOGICAL_PROCESS	0.7177939367817051	0.003923165241519441	2	22	86	22460	OG0040325;OG0039483
[OVER]	GO:0047349	D-ribitol-5-phosphate cytidylyltransferase activity	MOLECULAR_FUNCTION	0.7177939367817051	0.0038989809481693332	1	0	87	22482	OG0044128
[OVER]	GO:0045429	positive regulation of nitric oxide biosynthetic process	BIOLOGICAL_PROCESS	0.7177939367817051	0.003902715368842431	4	160	84	22322	OG0056123;OG0008362;OG0004803;OG0045765
[OVER]	GO:0031013	troponin I binding	MOLECULAR_FUNCTION	0.7177939367817051	0.003923165241519441	2	22	86	22460	OG0073074;OG0032675
[OVER]	GO:0031014	troponin T binding	MOLECULAR_FUNCTION	0.7177939367817051	0.0036053388062171	2	21	86	22461	OG0073074;OG0032675
[OVER]	GO:0021692	cerebellar Purkinje cell layer morphogenesis	BIOLOGICAL_PROCESS	0.7177939367817051	0.0036544453000700045	4	157	84	22325	OG0047891;OG0040325;OG0037959;OG0090668
[OVER]	GO:0019988	charged-tRNA amino acid modification	BIOLOGICAL_PROCESS	0.7177939367817051	0.0038989809481693332	1	0	87	22482	OG0057705
