Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:0042127	regulation of cell population proliferation	BIOLOGICAL_PROCESS	8.02E-06	9.51E-09	352	6901	503	14814	OG0068552;OG0010328;OG0088287;OG0012989;OG0012635;OG0012876;OG0059842;OG0030861;OG0083823;OG0031951;OG0039438;OG0031035;OG0068308;OG0002158;OG0004214;OG0002713;OG0020246;OG0073478;OG0014485;OG0021331;OG0069999;OG0084372;OG0089269;OG0018608;OG0037939;OG0030504;OG0044909;OG0006863;OG0082501;OG0091459;OG0013034;OG0050100;OG0001730;OG0022539;OG0056561;OG0074330;OG0021446;OG0066393;OG0040560;OG0047879;OG0027305;OG0018399;OG0015444;OG0048045;OG0060170;OG0088265;OG0057324;OG0010312;OG0059862;OG0012972;OG0085308;OG0084338;OG0058898;OG0012970;OG0087609;OG0031294;OG0020469;OG0048718;OG0011080;OG0039580;OG0014584;OG0046315;OG0048051;OG0011626;OG0090907;OG0049142;OG0044491;OG0089366;OG0012723;OG0011634;OG0067908;OG0033243;OG0005755;OG0013011;OG0040567;OG0005753;OG0040325;OG0059971;OG0047759;OG0090221;OG0005757;OG0017052;OG0025903;OG0044926;OG0071003;OG0024896;OG0044302;OG0069045;OG0033896;OG0032683;OG0085401;OG0057069;OG0055326;OG0038303;OG0082931;OG0001661;OG0020727;OG0029714;OG0007403;OG0018097;OG0024768;OG0072102;OG0022221;OG0018643;OG0025611;OG0046734;OG0045765;OG0088015;OG0057849;OG0010119;OG0069396;OG0047265;OG0006782;OG0054220;OG0056881;OG0003151;OG0056765;OG0058700;OG0074091;OG0040866;OG0056085;OG0008966;OG0024758;OG0014151;OG0073528;OG0014274;OG0015243;OG0017302;OG0024630;OG0045412;OG0018752;OG0047152;OG0088104;OG0015007;OG0054806;OG0084781;OG0060248;OG0056552;OG0032100;OG0090419;OG0002173;OG0009128;OG0032220;OG0004475;OG0002054;OG0030047;OG0032588;OG0012890;OG0059145;OG0058298;OG0040758;OG0000899;OG0026923;OG0030728;OG0048137;OG0018864;OG0017539;OG0033567;OG0005432;OG0036278;OG0032113;OG0068638;OG0046747;OG0071000;OG0040648;OG0048807;OG0038182;OG0020773;OG0070475;OG0070596;OG0068955;OG0022151;OG0055878;OG0015864;OG0010726;OG0026077;OG0032634;OG0010603;OG0088200;OG0073190;OG0011820;OG0031790;OG0087228;OG0031675;OG0033850;OG0031552;OG0029910;OG0039276;OG0040933;OG0047226;OG0027715;OG0024686;OG0044994;OG0027037;OG0088335;OG0049520;OG0032888;OG0049521;OG0057927;OG0014517;OG0058589;OG0038515;OG0039605;OG0086706;OG0084768;OG0003079;OG0012463;OG0033740;OG0074177;OG0044745;OG0005258;OG0002667;OG0003876;OG0023108;OG0071462;OG0070130;OG0021966;OG0048448;OG0049659;OG0045058;OG0017584;OG0025767;OG0018434;OG0018795;OG0066556;OG0015963;OG0020194;OG0045291;OG0069022;OG0012209;OG0008510;OG0055781;OG0031450;OG0011126;OG0031213;OG0038401;OG0001681;OG0084977;OG0031333;OG0091281;OG0074028;OG0073731;OG0046954;OG0070227;OG0041144;OG0025872;OG0070468;OG0088315;OG0055648;OG0016923;OG0014866;OG0082573;OG0088673;OG0007095;OG0030252;OG0058127;OG0031583;OG0090988;OG0002520;OG0007416;OG0085839;OG0039740;OG0029824;OG0001798;OG0069928;OG0068475;OG0040460;OG0018374;OG0017165;OG0074238;OG0021420;OG0068239;OG0066290;OG0046204;OG0014213;OG0026310;OG0089731;OG0069320;OG0007364;OG0011743;OG0086458;OG0031197;OG0088514;OG0005862;OG0088999;OG0011069;OG0003442;OG0060621;OG0031872;OG0031992;OG0021419;OG0006954;OG0012392;OG0058793;OG0057584;OG0049829;OG0037053;OG0091363;OG0044399;OG0068589;OG0020681;OG0033815;OG0055824;OG0011726;OG0067494;OG0056244;OG0057332;OG0056248;OG0036895;OG0000162;OG0009774;OG0020319;OG0039483;OG0067288;OG0016972;OG0016854;OG0017701;OG0036305;OG0049171;OG0073490;OG0008436;OG0056039;OG0028002;OG0031774;OG0087769;OG0041204;OG0074344;OG0006810;OG0018591;OG0090133;OG0021510;OG0069576;OG0046357;OG0068124;OG0072960;OG0027732;OG0068009;OG0070423;OG0070548;OG0089045;OG0009194;OG0068243;OG0060634;OG0010069;OG0071081;OG0004861;OG0009079;OG0037642;OG0056029;OG0071085;OG0001474;OG0072173
[OVER]	GO:0003053	circadian regulation of heart rate	BIOLOGICAL_PROCESS	8.62E-06	1.19E-08	7	3	848	21712	OG0070596;OG0012851;OG0002158;OG0015007;OG0013172;OG0008988;OG0024759
[OVER]	GO:0050796	regulation of insulin secretion	BIOLOGICAL_PROCESS	1.03E-05	1.46E-08	74	909	781	20806	OG0025029;OG0070596;OG0021420;OG0044302;OG0068955;OG0014213;OG0010328;OG0033896;OG0032683;OG0057069;OG0030861;OG0083823;OG0031035;OG0073199;OG0002158;OG0005627;OG0039276;OG0002713;OG0020246;OG0026822;OG0068589;OG0026940;OG0044994;OG0055824;OG0047265;OG0030504;OG0033103;OG0084600;OG0056881;OG0010043;OG0010044;OG0059910;OG0055710;OG0091459;OG0020319;OG0040866;OG0009977;OG0008966;OG0029728;OG0024758;OG0039483;OG0024759;OG0025767;OG0047879;OG0020430;OG0016854;OG0015007;OG0084267;OG0085349;OG0008510;OG0059862;OG0012851;OG0031774;OG0006257;OG0022848;OG0006810;OG0071951;OG0047324;OG0048137;OG0018543;OG0088315;OG0019119;OG0044491;OG0033567;OG0005432;OG0004861;OG0032113;OG0040325;OG0047759;OG0013172;OG0090221;OG0008988;OG0040648;OG0001910
[OVER]	GO:0070679	"inositol 1,4,5 trisphosphate binding"	MOLECULAR_FUNCTION	2.12E-05	3.53E-08	15	54	840	21661	OG0047324;OG0049659;OG0044399;OG0047879;OG0021420;OG0018752;OG0047265;OG0033103;OG0056881;OG0005432;OG0031774;OG0012890;OG0006954;OG0040866;OG0058298
[OVER]	GO:0042754	negative regulation of circadian rhythm	BIOLOGICAL_PROCESS	2.54E-05	4.84E-08	14	47	841	21668	OG0018298;OG0068589;OG0027663;OG0049333;OG0067494;OG0032683;OG0033567;OG0059632;OG0030881;OG0032113;OG0036164;OG0024758;OG0002713;OG0017491
[OVER]	GO:0046000	positive regulation of ecdysteroid secretion	BIOLOGICAL_PROCESS	3.29E-05	7.33E-08	7	5	848	21710	OG0056881;OG0047879;OG0005432;OG0031774;OG0021420;OG0040866;OG0047265
[OVER]	GO:0098695	"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels"	MOLECULAR_FUNCTION	3.29E-05	7.33E-08	7	5	848	21710	OG0056881;OG0047879;OG0005432;OG0031774;OG0021420;OG0040866;OG0047265
[OVER]	GO:0008289	lipid binding	MOLECULAR_FUNCTION	4.35E-05	1.04E-07	144	2338	711	19377	OG0020773;OG0025029;OG0070475;OG0024853;OG0046486;OG0070633;OG0068955;OG0015864;OG0031546;OG0010603;OG0073190;OG0012876;OG0011820;OG0054550;OG0004058;OG0007201;OG0073199;OG0039276;OG0072027;OG0046256;OG0067215;OG0089269;OG0049521;OG0060781;OG0089389;OG0030504;OG0033103;OG0044909;OG0006863;OG0085219;OG0084768;OG0007554;OG0033740;OG0074330;OG0048448;OG0049659;OG0072636;OG0088384;OG0047879;OG0018795;OG0018399;OG0017587;OG0048045;OG0045291;OG0060170;OG0008510;OG0054571;OG0055781;OG0059862;OG0005124;OG0001681;OG0058898;OG0012970;OG0031333;OG0048718;OG0011080;OG0071951;OG0015152;OG0074028;OG0046315;OG0037959;OG0048051;OG0010658;OG0045341;OG0014866;OG0049142;OG0044491;OG0030252;OG0033243;OG0022519;OG0050120;OG0039860;OG0040325;OG0071003;OG0049319;OG0021420;OG0044302;OG0014213;OG0026310;OG0069680;OG0010768;OG0069320;OG0007364;OG0031197;OG0013000;OG0006954;OG0003842;OG0049829;OG0044399;OG0048510;OG0018643;OG0001927;OG0088015;OG0085143;OG0089348;OG0010636;OG0047265;OG0030824;OG0058940;OG0056881;OG0036895;OG0000162;OG0059910;OG0009774;OG0037861;OG0040866;OG0039483;OG0014151;OG0014274;OG0054647;OG0036305;OG0002173;OG0073490;OG0004475;OG0002054;OG0056039;OG0028002;OG0030047;OG0031774;OG0087769;OG0002057;OG0022848;OG0012890;OG0058298;OG0021117;OG0070141;OG0046357;OG0047324;OG0026923;OG0021597;OG0040493;OG0072960;OG0046118;OG0002839;OG0017776;OG0089045;OG0009876;OG0005432;OG0082767;OG0090668;OG0085999;OG0055699;OG0074354;OG0071000
[OVER]	GO:2000118	regulation of sodium-dependent phosphate transport	BIOLOGICAL_PROCESS	5.03E-05	1.28E-07	8	10	847	21705	OG0018298;OG0059632;OG0071081;OG0030881;OG0027663;OG0036164;OG0049333;OG0017491
[OVER]	GO:0005978	glycogen biosynthetic process	BIOLOGICAL_PROCESS	7.65E-05	2.18E-07	21	128	834	21587	OG0000899;OG0044302;OG0068955;OG0054647;OG0088315;OG0087121;OG0030504;OG0030824;OG0054571;OG0032683;OG0009876;OG0033567;OG0032113;OG0071085;OG0040325;OG0039597;OG0059971;OG0009977;OG0024758;OG0002713;OG0039483
[OVER]	GO:2000850	negative regulation of glucocorticoid secretion	BIOLOGICAL_PROCESS	9.41E-05	2.97E-07	7	7	848	21708	OG0018298;OG0059632;OG0030881;OG0027663;OG0036164;OG0049333;OG0017491
[OVER]	GO:0000822	inositol hexakisphosphate binding	MOLECULAR_FUNCTION	2.11E-04	7.93E-07	10	27	845	21688	OG0056881;OG0047879;OG0059862;OG0005432;OG0031774;OG0021420;OG0014213;OG0026782;OG0040866;OG0047265
[OVER]	GO:0030536	larval feeding behavior	BIOLOGICAL_PROCESS	2.53E-04	9.72E-07	12	44	843	21671	OG0056881;OG0055781;OG0073528;OG0047879;OG0036895;OG0005432;OG0046734;OG0031675;OG0031774;OG0021420;OG0040866;OG0047265
[OVER]	GO:0010906	regulation of glucose metabolic process	BIOLOGICAL_PROCESS	3.28E-04	1.38E-06	38	393	817	21322	OG0018298;OG0068552;OG0044302;OG0020430;OG0068955;OG0026310;OG0027663;OG0049333;OG0020194;OG0054647;OG0060105;OG0008510;OG0031197;OG0030881;OG0036164;OG0021814;OG0012392;OG0026822;OG0070562;OG0046118;OG0032428;OG0088315;OG0056715;OG0037959;OG0010636;OG0087121;OG0030504;OG0084600;OG0057332;OG0009876;OG0059632;OG0090668;OG0084768;OG0040325;OG0059971;OG0009977;OG0001910;OG0017491
[OVER]	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	BIOLOGICAL_PROCESS	4.78E-04	2.30E-06	27	233	828	21482	OG0018298;OG0020773;OG0070633;OG0046326;OG0014213;OG0027663;OG0049333;OG0012989;OG0059862;OG0030881;OG0012970;OG0060643;OG0036164;OG0068589;OG0001829;OG0088335;OG0088673;OG0012723;OG0033103;OG0059632;OG0004861;OG0074091;OG0008883;OG0071462;OG0070130;OG0017491;OG0021966
[OVER]	GO:0050917	sensory perception of umami taste	BIOLOGICAL_PROCESS	4.88E-04	2.41E-06	7	11	848	21704	OG0056881;OG0047879;OG0005432;OG0031774;OG0021420;OG0040866;OG0047265
[OVER]	GO:0008142	oxysterol binding	MOLECULAR_FUNCTION	5.00E-04	2.50E-06	8	17	847	21698	OG0046118;OG0090668;OG0044302;OG0068955;OG0040325;OG0037959;OG0010636;OG0030504
[OVER]	GO:0001222	transcription corepressor binding	MOLECULAR_FUNCTION	5.61E-04	2.86E-06	18	115	837	21600	OG0073731;OG0046118;OG0044302;OG0068955;OG0037959;OG0010636;OG0030504;OG0014858;OG0032683;OG0033567;OG0090668;OG0030067;OG0032113;OG0040325;OG0024758;OG0002713;OG0011080;OG0039483
[OVER]	GO:0005791	rough endoplasmic reticulum	CELLULAR_COMPONENT	6.64E-04	3.52E-06	33	330	822	21385	OG0038061;OG0047879;OG0021420;OG0070633;OG0060170;OG0037679;OG0057069;OG0030861;OG0012851;OG0059648;OG0031774;OG0090158;OG0021117;OG0071951;OG0072102;OG0073852;OG0044994;OG0085143;OG0088335;OG0047265;OG0056881;OG0005432;OG0085219;OG0082501;OG0074354;OG0040866;OG0048903;OG0013172;OG0071462;OG0008988;OG0070130;OG0024759;OG0021966
[OVER]	GO:0042802	identical protein binding	MOLECULAR_FUNCTION	7.69E-04	4.20E-06	298	6011	557	15704	OG0014251;OG0026115;OG0070633;OG0010328;OG0030861;OG0003486;OG0030067;OG0031035;OG0073594;OG0002158;OG0002713;OG0020245;OG0020246;OG0073478;OG0073359;OG0084372;OG0089389;OG0066485;OG0057537;OG0085219;OG0091459;OG0050100;OG0074331;OG0001730;OG0082748;OG0021446;OG0066393;OG0088384;OG0047879;OG0027305;OG0019007;OG0073446;OG0048045;OG0060170;OG0088265;OG0012731;OG0059862;OG0084338;OG0082715;OG0087609;OG0059068;OG0011080;OG0071951;OG0039580;OG0001704;OG0014584;OG0001829;OG0016641;OG0011626;OG0090907;OG0049142;OG0044491;OG0067908;OG0054043;OG0004542;OG0033243;OG0005755;OG0013011;OG0005753;OG0003459;OG0008349;OG0059971;OG0017052;OG0025903;OG0071003;OG0040861;OG0089579;OG0036913;OG0011105;OG0033896;OG0032683;OG0057069;OG0012674;OG0004135;OG0055326;OG0038303;OG0001661;OG0007403;OG0026822;OG0025611;OG0046734;OG0045765;OG0088378;OG0085664;OG0010119;OG0069396;OG0047265;OG0030824;OG0058940;OG0056881;OG0011577;OG0056765;OG0074091;OG0040866;OG0009813;OG0029728;OG0024758;OG0022219;OG0022335;OG0073528;OG0014274;OG0015243;OG0017302;OG0046622;OG0045412;OG0021001;OG0018752;OG0048124;OG0015007;OG0058731;OG0056552;OG0002173;OG0039653;OG0041049;OG0059145;OG0021117;OG0040758;OG0070141;OG0001404;OG0000899;OG0026923;OG0048257;OG0018742;OG0048137;OG0018864;OG0057626;OG0031022;OG0012402;OG0033567;OG0005432;OG0036278;OG0032113;OG0085999;OG0025829;OG0046747;OG0071000;OG0040648;OG0048807;OG0070596;OG0046486;OG0022154;OG0055878;OG0010726;OG0032634;OG0073190;OG0054550;OG0087228;OG0004058;OG0031675;OG0007201;OG0008773;OG0033850;OG0001101;OG0091721;OG0029910;OG0039276;OG0015172;OG0027715;OG0020086;OG0017475;OG0044994;OG0045963;OG0027037;OG0088335;OG0049520;OG0015612;OG0056715;OG0008521;OG0058589;OG0039605;OG0010043;OG0084768;OG0007554;OG0012463;OG0010044;OG0033740;OG0021848;OG0020879;OG0005258;OG0009977;OG0071462;OG0070130;OG0021966;OG0045058;OG0072636;OG0017584;OG0025767;OG0018795;OG0017587;OG0015963;OG0045291;OG0008510;OG0054571;OG0037679;OG0005124;OG0021718;OG0020867;OG0073731;OG0070227;OG0025872;OG0067513;OG0069812;OG0084870;OG0030252;OG0058127;OG0011598;OG0090988;OG0002520;OG0039860;OG0085839;OG0039740;OG0029825;OG0069928;OG0068475;OG0048868;OG0021420;OG0068239;OG0046204;OG0014213;OG0026310;OG0014698;OG0069680;OG0010768;OG0073947;OG0067020;OG0069320;OG0007364;OG0086458;OG0088514;OG0005862;OG0059648;OG0060621;OG0006710;OG0058793;OG0005627;OG0090277;OG0057584;OG0091363;OG0070562;OG0068589;OG0001927;OG0049723;OG0054975;OG0085143;OG0033815;OG0031754;OG0085265;OG0057332;OG0058306;OG0008683;OG0009774;OG0055710;OG0020319;OG0039244;OG0039483;OG0022610;OG0046345;OG0067288;OG0020430;OG0033705;OG0024471;OG0014676;OG0054647;OG0017701;OG0084267;OG0049175;OG0036305;OG0013228;OG0049171;OG0031774;OG0087769;OG0006932;OG0006810;OG0018591;OG0008559;OG0090133;OG0091100;OG0069576;OG0046357;OG0072960;OG0049624;OG0068009;OG0087545;OG0089045;OG0060634;OG0010069;OG0009876;OG0037769;OG0013214;OG0071081;OG0058449;OG0009079;OG0008420;OG0056029;OG0071085;OG0012363;OG0074354;OG0073146
[OVER]	GO:0010575	positive regulation of vascular endothelial growth factor production	BIOLOGICAL_PROCESS	0.001053574	6.14E-06	14	75	841	21640	OG0070596;OG0066393;OG0046118;OG0044302;OG0068955;OG0015007;OG0037959;OG0010636;OG0090907;OG0030504;OG0088999;OG0090668;OG0040325;OG0002158
[OVER]	GO:1990226	histone methyltransferase binding	MOLECULAR_FUNCTION	0.001213699	7.37E-06	9	28	846	21687	OG0014858;OG0045058;OG0067288;OG0032683;OG0033567;OG0045765;OG0032113;OG0024758;OG0002713
[OVER]	GO:2000026	regulation of multicellular organismal development	BIOLOGICAL_PROCESS	0.001257862	7.75E-06	262	5205	593	16510	OG0010328;OG0012635;OG0059842;OG0030861;OG0083823;OG0039438;OG0003486;OG0002158;OG0002713;OG0020246;OG0021331;OG0084372;OG0089269;OG0037939;OG0030504;OG0044909;OG0012501;OG0050100;OG0001730;OG0074330;OG0066393;OG0040560;OG0021445;OG0027305;OG0018399;OG0048045;OG0088265;OG0012972;OG0084338;OG0087609;OG0031294;OG0011080;OG0002915;OG0046315;OG0059849;OG0037959;OG0048051;OG0045341;OG0090907;OG0049142;OG0044491;OG0067908;OG0033243;OG0040565;OG0013011;OG0040567;OG0005753;OG0040325;OG0008349;OG0090221;OG0017052;OG0040861;OG0044302;OG0027482;OG0089213;OG0086068;OG0069045;OG0060105;OG0033896;OG0032683;OG0085401;OG0057069;OG0038303;OG0082931;OG0001661;OG0007403;OG0024768;OG0022221;OG0046734;OG0045765;OG0058938;OG0085664;OG0010119;OG0069396;OG0014723;OG0006782;OG0056765;OG0058700;OG0074091;OG0005698;OG0090442;OG0048903;OG0056085;OG0009813;OG0008966;OG0024758;OG0022219;OG0014151;OG0073528;OG0015243;OG0017302;OG0045776;OG0021001;OG0018752;OG0047152;OG0088104;OG0015007;OG0083693;OG0090419;OG0009128;OG0059269;OG0002054;OG0032588;OG0002057;OG0059145;OG0000899;OG0026923;OG0030728;OG0048257;OG0048137;OG0018864;OG0033567;OG0036278;OG0090668;OG0032113;OG0055699;OG0046747;OG0071000;OG0038182;OG0070475;OG0070596;OG0068955;OG0022151;OG0055878;OG0010726;OG0031546;OG0010603;OG0087228;OG0031675;OG0033850;OG0029910;OG0039276;OG0047226;OG0024446;OG0024686;OG0044994;OG0088335;OG0049521;OG0014517;OG0010043;OG0084768;OG0010044;OG0033740;OG0008883;OG0074177;OG0005258;OG0072673;OG0009977;OG0071462;OG0070130;OG0021966;OG0048448;OG0045058;OG0017584;OG0025767;OG0018434;OG0018795;OG0049894;OG0015963;OG0021163;OG0045291;OG0008510;OG0031213;OG0001681;OG0031333;OG0001443;OG0074028;OG0073731;OG0046954;OG0073852;OG0070227;OG0041144;OG0018424;OG0025872;OG0018543;OG0055648;OG0007095;OG0058127;OG0031583;OG0090988;OG0002520;OG0073188;OG0039860;OG0085839;OG0029824;OG0002887;OG0069928;OG0068475;OG0040460;OG0017165;OG0046204;OG0013919;OG0026310;OG0089731;OG0014698;OG0005060;OG0011743;OG0086458;OG0005862;OG0088999;OG0011069;OG0059648;OG0003442;OG0031872;OG0021419;OG0033373;OG0012392;OG0058793;OG0008217;OG0090277;OG0049829;OG0091363;OG0048510;OG0068589;OG0085143;OG0033815;OG0031754;OG0055824;OG0010636;OG0067494;OG0056244;OG0056248;OG0000162;OG0009774;OG0020319;OG0037861;OG0039483;OG0067288;OG0083294;OG0024471;OG0017701;OG0085349;OG0007222;OG0049171;OG0073490;OG0056039;OG0028002;OG0006257;OG0041204;OG0074344;OG0006810;OG0021510;OG0069576;OG0070543;OG0046357;OG0046118;OG0068009;OG0087545;OG0027055;OG0009194;OG0068243;OG0060634;OG0010069;OG0071081;OG0054884;OG0009079;OG0037642;OG0008420;OG0056029;OG0071085;OG0072173;OG0073146
[OVER]	GO:0001227	"DNA-binding transcription repressor activity, RNA polymerase II-specific"	MOLECULAR_FUNCTION	0.001257862	7.71E-06	51	652	804	21063	OG0068475;OG0017165;OG0044302;OG0068955;OG0026310;OG0033896;OG0007403;OG0040657;OG0027715;OG0024768;OG0049521;OG0069396;OG0010636;OG0030504;OG0030703;OG0085265;OG0000162;OG0084768;OG0054104;OG0050100;OG0046804;OG0039244;OG0044745;OG0001730;OG0082748;OG0004602;OG0039483;OG0046345;OG0066393;OG0017302;OG0083294;OG0088104;OG0014676;OG0056905;OG0008510;OG0057486;OG0006932;OG0008559;OG0069576;OG0070543;OG0069179;OG0073731;OG0046118;OG0037959;OG0071081;OG0009079;OG0090668;OG0040325;OG0025829;OG0046747;OG0071000
[OVER]	GO:0008062	eclosion rhythm	BIOLOGICAL_PROCESS	0.00127058	7.97E-06	7	14	848	21701	OG0070596;OG0012851;OG0002158;OG0015007;OG0013172;OG0008988;OG0024759
[OVER]	GO:0031088	platelet dense granule membrane	CELLULAR_COMPONENT	0.00127058	7.97E-06	7	14	848	21701	OG0056881;OG0047879;OG0005432;OG0031774;OG0021420;OG0040866;OG0047265
[OVER]	GO:0033762	response to glucagon	BIOLOGICAL_PROCESS	0.00127968	8.08E-06	18	125	837	21590	OG0018298;OG0026822;OG0046734;OG0018864;OG0050003;OG0020430;OG0027663;OG0049333;OG0016854;OG0059632;OG0031675;OG0030881;OG0091677;OG0036164;OG0039740;OG0082715;OG0047759;OG0017491
[OVER]	GO:0005085	guanyl-nucleotide exchange factor activity	MOLECULAR_FUNCTION	0.001322945	8.41E-06	44	530	811	21185	OG0049659;OG0014274;OG0018399;OG0045291;OG0032678;OG0069320;OG0029893;OG0011126;OG0010312;OG0028002;OG0030047;OG0089925;OG0031333;OG0012890;OG0006954;OG0058298;OG0020469;OG0044399;OG0017196;OG0024446;OG0047344;OG0002859;OG0027699;OG0014584;OG0046315;OG0022101;OG0057849;OG0008383;OG0044909;OG0009974;OG0038515;OG0003151;OG0085219;OG0003079;OG0074091;OG0085999;OG0074331;OG0020319;OG0039860;OG0002887;OG0060637;OG0005757;OG0009715;OG0056561
[OVER]	GO:0035025	positive regulation of Rho protein signal transduction	BIOLOGICAL_PROCESS	0.001347338	8.65E-06	15	89	840	21626	OG0024446;OG0021446;OG0024896;OG0067215;OG0068239;OG0046315;OG0018399;OG0014213;OG0031546;OG0044909;OG0059862;OG0089925;OG0031333;OG0049829;OG0074330
[OVER]	GO:0007618	mating	BIOLOGICAL_PROCESS	0.001347338	8.67E-06	8	21	847	21694	OG0056881;OG0032683;OG0047879;OG0005432;OG0031774;OG0021420;OG0040866;OG0047265
[OVER]	GO:1902475	L-alpha-amino acid transmembrane transport	BIOLOGICAL_PROCESS	0.001444766	9.77E-06	25	224	830	21491	OG0072636;OG0027784;OG0032683;OG0057305;OG0036148;OG0031992;OG0021117;OG0002713;OG0018089;OG0026724;OG0072102;OG0049403;OG0088335;OG0012936;OG0032209;OG0033567;OG0082701;OG0008364;OG0032113;OG0008883;OG0039740;OG0071462;OG0024758;OG0070130;OG0021966
[OVER]	GO:1990513	CLOCK-BMAL transcription complex	CELLULAR_COMPONENT	0.001444766	9.92E-06	4	1	851	21714	OG0012851;OG0013172;OG0008988;OG0024759
[OVER]	GO:0042332	gravitaxis	BIOLOGICAL_PROCESS	0.001599374	1.14E-05	8	22	847	21693	OG0018298;OG0059632;OG0060191;OG0030881;OG0027663;OG0036164;OG0049333;OG0017491
[OVER]	GO:0033391	chromatoid body	CELLULAR_COMPONENT	0.001599374	1.14E-05	8	22	847	21693	OG0070596;OG0012851;OG0026782;OG0002158;OG0015007;OG0013172;OG0008988;OG0024759
[OVER]	GO:0042753	positive regulation of circadian rhythm	BIOLOGICAL_PROCESS	0.001804567	1.36E-05	16	105	839	21610	OG0070596;OG0046118;OG0046734;OG0044302;OG0068955;OG0019119;OG0015007;OG0037959;OG0010636;OG0030504;OG0067494;OG0031675;OG0090668;OG0040325;OG0002158;OG0039483
