Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference	TestSet Sequences
[OVER]	GO:0098800	inner mitochondrial membrane protein complex	CELLULAR_COMPONENT	4.869379901455916E-5	2.168549753684821E-8	17	136	452	21965	OG0070400;OG0040195;OG0072335;OG0022265;OG0070579;OG0070744;OG0047863;OG0022296;OG0087996;OG0058542;OG0039627;OG0008682;OG0021738;OG0072272;OG0072392;OG0059162;OG0071265
[OVER]	GO:0005739	mitochondrion	CELLULAR_COMPONENT	7.060732167056846E-5	3.430315222861625E-8	117	3349	352	18752	OG0038182;OG0018298;OG0074314;OG0087996;OG0011815;OG0084486;OG0012989;OG0060546;OG0059963;OG0054550;OG0036725;OG0066923;OG0030980;OG0001100;OG0021738;OG0045946;OG0013164;OG0059162;OG0039792;OG0037373;OG0070400;OG0041088;OG0018165;OG0022265;OG0015210;OG0020362;OG0047863;OG0049881;OG0018608;OG0084375;OG0060378;OG0068417;OG0072272;OG0074179;OG0072392;OG0091730;OG0001457;OG0059673;OG0072997;OG0068576;OG0073726;OG0070579;OG0044400;OG0030757;OG0031329;OG0038922;OG0083524;OG0054732;OG0085949;OG0056196;OG0087063;OG0025513;OG0038093;OG0070744;OG0017612;OG0089646;OG0014226;OG0016768;OG0047087;OG0039627;OG0085951;OG0030651;OG0040567;OG0067748;OG0072335;OG0013919;OG0069680;OG0017208;OG0010766;OG0059369;OG0084039;OG0090711;OG0002236;OG0040195;OG0025975;OG0047301;OG0046612;OG0070566;OG0030302;OG0008280;OG0059632;OG0058542;OG0037626;OG0008682;OG0057611;OG0087835;OG0090446;OG0021528;OG0071265;OG0022736;OG0008709;OG0022296;OG0049730;OG0031926;OG0070819;OG0085751;OG0086200;OG0084413;OG0085227;OG0036306;OG0011681;OG0090533;OG0010592;OG0029979;OG0015196;OG0017898;OG0084273;OG0088479;OG0027177;OG0026120;OG0083577;OG0008540;OG0004584;OG0060478;OG0021902;OG0073146;OG0060517
[OVER]	GO:0006613	cotranslational protein targeting to membrane	BIOLOGICAL_PROCESS	7.221712485344955E-5	3.800901308076292E-8	11	49	458	22052	OG0026835;OG0024889;OG0026866;OG0014819;OG0014595;OG0054489;OG0089704;OG0073535;OG0054369;OG0059195;OG0057078
[OVER]	GO:0045047	protein targeting to ER	BIOLOGICAL_PROCESS	7.399141728013992E-5	4.1938455138540845E-8	15	108	454	21993	OG0072997;OG0026835;OG0067002;OG0024889;OG0026866;OG0014595;OG0073535;OG0085632;OG0007230;OG0014819;OG0054489;OG0089704;OG0054369;OG0059195;OG0057078
[OVER]	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BIOLOGICAL_PROCESS	7.653004455982661E-5	5.430956749822517E-8	14	94	455	22007	OG0026835;OG0024889;OG0014595;OG0073535;OG0005281;OG0007573;OG0010276;OG0060378;OG0054489;OG0089704;OG0054369;OG0091138;OG0059195;OG0057078
[OVER]	GO:0072599	establishment of protein localization to endoplasmic reticulum	BIOLOGICAL_PROCESS	7.653004455982661E-5	5.577088267517729E-8	17	146	452	21955	OG0072997;OG0026835;OG0067002;OG0024889;OG0026866;OG0014595;OG0073535;OG0060064;OG0085632;OG0007230;OG0014819;OG0054489;OG0089704;OG0054369;OG0002532;OG0059195;OG0057078
[OVER]	GO:1902895	positive regulation of miRNA transcription	BIOLOGICAL_PROCESS	7.653004455982661E-5	5.1786115751693756E-8	18	164	451	21937	OG0047525;OG0069027;OG0030953;OG0014741;OG0083480;OG0088088;OG0017704;OG0085246;OG0008510;OG0033303;OG0086787;OG0007248;OG0031400;OG0083315;OG0033355;OG0090961;OG0040359;OG0020999
[OVER]	GO:0022626	cytosolic ribosome	CELLULAR_COMPONENT	7.653004455982661E-5	5.1059148213544327E-8	16	127	453	21974	OG0040040;OG0026835;OG0024889;OG0022106;OG0026866;OG0014595;OG0073535;OG0027993;OG0057339;OG0054489;OG0089704;OG0054369;OG0059195;OG0091597;OG0038561;OG0057078
[OVER]	GO:0035976	transcription factor AP-1 complex	CELLULAR_COMPONENT	8.44385245290221E-5	6.495271117617085E-8	7	12	462	22089	OG0069027;OG0007248;OG0083315;OG0033355;OG0090961;OG0083480;OG0085246
[OVER]	GO:0031966	mitochondrial membrane	CELLULAR_COMPONENT	1.4228004130805686E-4	1.1520651118061284E-7	57	1256	412	20845	OG0038182;OG0072335;OG0074314;OG0069680;OG0087996;OG0084486;OG0066923;OG0030980;OG0090711;OG0001100;OG0021738;OG0059162;OG0037373;OG0070400;OG0040195;OG0025975;OG0041088;OG0022265;OG0015210;OG0020362;OG0047863;OG0070566;OG0084375;OG0058542;OG0008682;OG0060378;OG0087835;OG0072272;OG0021528;OG0074179;OG0072392;OG0091730;OG0071265;OG0022736;OG0068576;OG0070579;OG0022296;OG0031926;OG0070819;OG0085751;OG0086200;OG0084413;OG0054732;OG0011681;OG0090533;OG0085949;OG0029979;OG0056196;OG0070744;OG0084273;OG0017612;OG0088479;OG0089646;OG0039627;OG0021902;OG0073146;OG0060517
[OVER]	GO:0019646	aerobic electron transport chain	BIOLOGICAL_PROCESS	1.9331491006553794E-4	1.64356806128595E-7	12	72	457	22029	OG0070400;OG0072335;OG0008682;OG0022265;OG0047863;OG0070566;OG0068417;OG0072392;OG0059162;OG0087996;OG0039792;OG0008280
[OVER]	GO:0021595	rhombomere structural organization	BIOLOGICAL_PROCESS	2.264970545574217E-4	2.0173826721713673E-7	5	3	464	22098	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0070469	respirasome	CELLULAR_COMPONENT	2.7409972591708147E-4	2.771322854883758E-7	12	76	457	22025	OG0070400;OG0072335;OG0008682;OG0022265;OG0047863;OG0090711;OG0070566;OG0089646;OG0072392;OG0059162;OG0087996;OG0008280
[OVER]	GO:2000630	positive regulation of miRNA metabolic process	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.1463205040636943E-7	18	187	451	21914	OG0047525;OG0069027;OG0030953;OG0014741;OG0083480;OG0088088;OG0017704;OG0085246;OG0008510;OG0033303;OG0086787;OG0007248;OG0031400;OG0083315;OG0033355;OG0090961;OG0040359;OG0020999
[OVER]	GO:0048897	myelination of lateral line nerve axons	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.32914646862852E-7	6	9	463	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048938	lateral line nerve glial cell morphogenesis involved in differentiation	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.32914646862852E-7	6	9	463	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048932	myelination of posterior lateral line nerve axons	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.32914646862852E-7	6	9	463	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048931	posterior lateral line nerve glial cell differentiation	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.32914646862852E-7	6	9	463	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048942	posterior lateral line nerve glial cell morphogenesis involved in differentiation	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.32914646862852E-7	6	9	463	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048941	posterior lateral line nerve glial cell development	BIOLOGICAL_PROCESS	2.7409972591708147E-4	3.32914646862852E-7	6	9	463	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048895	lateral line nerve glial cell differentiation	BIOLOGICAL_PROCESS	4.039403629455332E-4	5.233235471359134E-7	6	10	463	22091	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0048937	lateral line nerve glial cell development	BIOLOGICAL_PROCESS	4.039403629455332E-4	5.233235471359134E-7	6	10	463	22091	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0042788	polysomal ribosome	CELLULAR_COMPONENT	4.310024746757605E-4	5.758332657611375E-7	12	82	457	22019	OG0040040;OG0026835;OG0024889;OG0026866;OG0057339;OG0014595;OG0073535;OG0054369;OG0027993;OG0006915;OG0091597;OG0057078
[OVER]	GO:0006413	translational initiation	BIOLOGICAL_PROCESS	5.844963009668758E-4	8.992250784105781E-7	20	247	449	21854	OG0040040;OG0026835;OG0014595;OG0021573;OG0057604;OG0027562;OG0014249;OG0037309;OG0068494;OG0085304;OG0031130;OG0088558;OG0054235;OG0054489;OG0089704;OG0033355;OG0054369;OG0090961;OG0059195;OG0057078
[OVER]	GO:0072301	regulation of metanephric glomerular mesangial cell proliferation	BIOLOGICAL_PROCESS	5.844963009668758E-4	8.770259763229083E-7	5	5	464	22096	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0072303	positive regulation of glomerular metanephric mesangial cell proliferation	BIOLOGICAL_PROCESS	5.844963009668758E-4	8.770259763229083E-7	5	5	464	22096	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0019866	organelle inner membrane	CELLULAR_COMPONENT	5.844963009668758E-4	8.728890715212866E-7	42	854	427	21247	OG0072335;OG0068576;OG0074314;OG0070579;OG0022296;OG0087996;OG0085751;OG0084413;OG0066923;OG0054732;OG0090711;OG0021738;OG0011681;OG0085949;OG0040359;OG0059162;OG0029979;OG0056196;OG0037373;OG0070400;OG0040195;OG0022103;OG0025975;OG0041088;OG0022265;OG0015210;OG0070744;OG0047863;OG0070566;OG0014741;OG0089646;OG0084864;OG0058542;OG0039627;OG0008682;OG0087835;OG0072272;OG0021902;OG0072392;OG0091730;OG0071265;OG0022736
[OVER]	GO:0005743	mitochondrial inner membrane	CELLULAR_COMPONENT	5.844963009668758E-4	8.168646408209183E-7	38	730	431	21371	OG0072335;OG0068576;OG0074314;OG0070579;OG0022296;OG0087996;OG0085751;OG0084413;OG0066923;OG0054732;OG0090711;OG0021738;OG0011681;OG0085949;OG0059162;OG0029979;OG0056196;OG0037373;OG0070400;OG0040195;OG0025975;OG0041088;OG0022265;OG0015210;OG0070744;OG0047863;OG0070566;OG0089646;OG0058542;OG0039627;OG0008682;OG0087835;OG0072272;OG0021902;OG0072392;OG0091730;OG0071265;OG0022736
[OVER]	GO:0021664	rhombomere 5 morphogenesis	BIOLOGICAL_PROCESS	9.520902554370713E-4	1.5803927316971627E-6	5	6	464	22095	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0042773	ATP synthesis coupled electron transport	BIOLOGICAL_PROCESS	9.520902554370713E-4	1.5577424886219681E-6	12	91	457	22010	OG0070400;OG0072335;OG0008682;OG0022265;OG0047863;OG0070566;OG0068417;OG0072392;OG0059162;OG0087996;OG0039792;OG0008280
[OVER]	GO:0042775	mitochondrial ATP synthesis coupled electron transport	BIOLOGICAL_PROCESS	9.520902554370713E-4	1.5577424886219681E-6	12	91	457	22010	OG0070400;OG0072335;OG0008682;OG0022265;OG0047863;OG0070566;OG0068417;OG0072392;OG0059162;OG0087996;OG0039792;OG0008280
[OVER]	GO:0070972	protein localization to endoplasmic reticulum	BIOLOGICAL_PROCESS	0.0012439802423344774	2.165633620258402E-6	19	239	450	21862	OG0072997;OG0026835;OG0067002;OG0024889;OG0026866;OG0014595;OG0046612;OG0073535;OG0060064;OG0036725;OG0085632;OG0007230;OG0014819;OG0054489;OG0089704;OG0054369;OG0002532;OG0059195;OG0057078
[OVER]	GO:1902893	regulation of miRNA transcription	BIOLOGICAL_PROCESS	0.0012439802423344774	2.1619046733123734E-6	18	216	451	21885	OG0047525;OG0069027;OG0030953;OG0014741;OG0083480;OG0088088;OG0017704;OG0085246;OG0008510;OG0033303;OG0086787;OG0007248;OG0031400;OG0083315;OG0033355;OG0090961;OG0040359;OG0020999
[OVER]	GO:0048918	posterior lateral line nerve development	BIOLOGICAL_PROCESS	0.0013248626122538585	2.3600791473348087E-6	6	14	463	22087	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704;OG0040999
[OVER]	GO:0098759	cellular response to interleukin-8	BIOLOGICAL_PROCESS	0.0014298880537207683	2.662949411787666E-6	5	7	464	22094	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0098758	response to interleukin-8	BIOLOGICAL_PROCESS	0.0014298880537207683	2.662949411787666E-6	5	7	464	22094	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0061614	miRNA transcription	BIOLOGICAL_PROCESS	0.0016265086538208961	3.0949759809547418E-6	18	222	451	21879	OG0047525;OG0069027;OG0030953;OG0014741;OG0083480;OG0088088;OG0017704;OG0085246;OG0008510;OG0033303;OG0086787;OG0007248;OG0031400;OG0083315;OG0033355;OG0090961;OG0040359;OG0020999
[OVER]	GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	CELLULAR_COMPONENT	0.001670479976898316	3.246276878182962E-6	6	15	463	22086	OG0026835;OG0027993;OG0026866;OG0059195;OG0057078;OG0054369
[OVER]	GO:0006119	oxidative phosphorylation	BIOLOGICAL_PROCESS	0.002041171587462986	4.131926290410903E-6	17	204	452	21897	OG0070400;OG0067298;OG0072335;OG0022265;OG0047863;OG0070566;OG0087996;OG0008280;OG0084413;OG0058542;OG0039627;OG0008682;OG0068417;OG0072392;OG0059162;OG0039792;OG0071265
[OVER]	GO:0003676	nucleic acid binding	MOLECULAR_FUNCTION	0.002041171587462986	4.08020442809022E-6	141	4662	328	17439	OG0018298;OG0072778;OG0045397;OG0026479;OG0011815;OG0031705;OG0059963;OG0031790;OG0088558;OG0009100;OG0002034;OG0004216;OG0039792;OG0006915;OG0045322;OG0026866;OG0000519;OG0021573;OG0084372;OG0066368;OG0030588;OG0014249;OG0033736;OG0046097;OG0082621;OG0086787;OG0032378;OG0083315;OG0060258;OG0007438;OG0001730;OG0013272;OG0001457;OG0015171;OG0001459;OG0020999;OG0072997;OG0040040;OG0069027;OG0014595;OG0017868;OG0037309;OG0045295;OG0087970;OG0008510;OG0056994;OG0010276;OG0033355;OG0085949;OG0056196;OG0024548;OG0047525;OG0069773;OG0025513;OG0000857;OG0049782;OG0014741;OG0049420;OG0057433;OG0084864;OG0007017;OG0030651;OG0026835;OG0025743;OG0044148;OG0013919;OG0014697;OG0088088;OG0017208;OG0091809;OG0040061;OG0032683;OG0007248;OG0005862;OG0001023;OG0001144;OG0044813;OG0057063;OG0020325;OG0020205;OG0024889;OG0022106;OG0073554;OG0027876;OG0024486;OG0040872;OG0027993;OG0083480;OG0031754;OG0083483;OG0025293;OG0002063;OG0012820;OG0033303;OG0059632;OG0084329;OG0037587;OG0057339;OG0031400;OG0057611;OG0090446;OG0091138;OG0090961;OG0027901;OG0026933;OG0030953;OG0058729;OG0015369;OG0014676;OG0017704;OG0044284;OG0005281;OG0068494;OG0031130;OG0089704;OG0085108;OG0029699;OG0040359;OG0018470;OG0038561;OG0008559;OG0071752;OG0069179;OG0072444;OG0049863;OG0045303;OG0031019;OG0027177;OG0046078;OG0084398;OG0085246;OG0027053;OG0007573;OG0037769;OG0013214;OG0087812;OG0001077;OG0054369;OG0091597;OG0071000;OG0057078
[OVER]	GO:0021658	rhombomere 3 morphogenesis	BIOLOGICAL_PROCESS	0.00205997198264004	4.253383445936925E-6	5	8	464	22093	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0044729	hemi-methylated DNA-binding	MOLECULAR_FUNCTION	0.002974713151713703	6.5034214652850195E-6	5	9	464	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0071505	response to mycophenolic acid	BIOLOGICAL_PROCESS	0.002974713151713703	6.5034214652850195E-6	5	9	464	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0071506	cellular response to mycophenolic acid	BIOLOGICAL_PROCESS	0.002974713151713703	6.5034214652850195E-6	5	9	464	22092	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0005746	mitochondrial respirasome	CELLULAR_COMPONENT	0.003841865839266056	8.554761990268546E-6	10	73	459	22028	OG0070400;OG0072335;OG0008682;OG0022265;OG0047863;OG0090711;OG0070566;OG0072392;OG0059162;OG0087996
[OVER]	GO:1903320	regulation of protein modification by small protein conjugation or removal	BIOLOGICAL_PROCESS	0.004538229771064794	1.0289103934397914E-5	38	818	431	21283	OG0018298;OG0026835;OG0069225;OG0059280;OG0088088;OG0017704;OG0084486;OG0007185;OG0031926;OG0012989;OG0087970;OG0031329;OG0032683;OG0086655;OG0088558;OG0089529;OG0003584;OG0002676;OG0039792;OG0047525;OG0026620;OG0057604;OG0017515;OG0026120;OG0033303;OG0059632;OG0086787;OG0007230;OG0057652;OG0085951;OG0058521;OG0088329;OG0040763;OG0029887;OG0040567;OG0001457;OG0041119;OG0091253
[OVER]	GO:0003729	mRNA binding	MOLECULAR_FUNCTION	0.005286404624922789	1.2199395288283359E-5	36	761	433	21340	OG0040040;OG0027901;OG0026479;OG0014595;OG0013919;OG0044284;OG0005281;OG0017868;OG0037309;OG0068494;OG0017208;OG0040061;OG0031790;OG0089704;OG0039792;OG0020325;OG0006915;OG0038561;OG0071752;OG0024889;OG0069179;OG0022106;OG0026866;OG0021573;OG0027993;OG0027177;OG0014249;OG0082621;OG0007573;OG0013214;OG0057339;OG0054369;OG0091597;OG0001457;OG0057078;OG0001459
[OVER]	GO:0045333	cellular respiration	BIOLOGICAL_PROCESS	0.005425366116126236	1.2739726102644603E-5	25	433	444	21668	OG0072335;OG0001737;OG0045397;OG0087996;OG0059369;OG0084413;OG0005862;OG0059162;OG0039792;OG0070400;OG0067298;OG0047301;OG0049863;OG0022265;OG0047863;OG0070566;OG0049420;OG0008280;OG0058542;OG0039627;OG0008682;OG0068417;OG0021902;OG0072392;OG0071265
[OVER]	GO:0007005	mitochondrion organization	BIOLOGICAL_PROCESS	0.0070998418168004155	1.6959136323531356E-5	51	1274	418	20827	OG0038182;OG0059280;OG0026479;OG0087996;OG0011815;OG0084486;OG0084039;OG0059963;OG0036725;OG0066923;OG0030980;OG0090711;OG0001100;OG0021738;OG0002236;OG0039792;OG0070400;OG0040195;OG0046612;OG0047863;OG0083480;OG0033736;OG0037626;OG0008682;OG0060378;OG0083315;OG0068417;OG0072272;OG0069509;OG0071265;OG0001457;OG0072997;OG0068576;OG0069225;OG0070579;OG0044400;OG0022296;OG0030757;OG0084413;OG0036306;OG0054732;OG0040999;OG0071472;OG0070744;OG0084273;OG0017612;OG0089646;OG0060683;OG0047087;OG0039627;OG0004584
[OVER]	GO:0032869	cellular response to insulin stimulus	BIOLOGICAL_PROCESS	0.007139798411627735	1.7553107445563246E-5	46	1104	423	20997	OG0069225;OG0066590;OG0059280;OG0025743;OG0073920;OG0023020;OG0069680;OG0055758;OG0088088;OG0017704;OG0030812;OG0031329;OG0008510;OG0060546;OG0085304;OG0059963;OG0054550;OG0066923;OG0054235;OG0030980;OG0054732;OG0011681;OG0002236;OG0036123;OG0020325;OG0000899;OG0045322;OG0047525;OG0047301;OG0072207;OG0045720;OG0017898;OG0008062;OG0030588;OG0027177;OG0014249;OG0036729;OG0025293;OG0083577;OG0033303;OG0086787;OG0013214;OG0060478;OG0020758;OG0021528;OG0067748
[OVER]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	0.007139798411627735	1.763270053074056E-5	38	839	431	21262	OG0040040;OG0026835;OG0025743;OG0014595;OG0027562;OG0044284;OG0068494;OG0091809;OG0031329;OG0031790;OG0031130;OG0088558;OG0089704;OG0085949;OG0039792;OG0020325;OG0038561;OG0071752;OG0024889;OG0022106;OG0072444;OG0026866;OG0073535;OG0014249;OG0084398;OG0031814;OG0047087;OG0011634;OG0082621;OG0013214;OG0007017;OG0057339;OG0054489;OG0060258;OG0054369;OG0059195;OG0001457;OG0057078
[OVER]	GO:0006701	progesterone biosynthetic process	BIOLOGICAL_PROCESS	0.007343984755731238	1.992093030906854E-5	6	22	463	22079	OG0047525;OG0033303;OG0074179;OG0086787;OG0088088;OG0017704
[OVER]	GO:0006412	translation	BIOLOGICAL_PROCESS	0.007343984755731238	1.9827428458113845E-5	54	1387	415	20714	OG0026835;OG0025743;OG0074314;OG0013919;OG0027562;OG0017208;OG0040061;OG0032683;OG0031790;OG0088558;OG0054235;OG0012351;OG0006915;OG0067298;OG0024889;OG0025975;OG0022106;OG0026866;OG0021573;OG0027993;OG0057604;OG0014249;OG0012820;OG0057339;OG0087835;OG0091138;OG0090961;OG0059195;OG0001459;OG0022736;OG0040040;OG0027901;OG0014595;OG0044400;OG0005281;OG0037309;OG0068494;OG0084413;OG0085304;OG0031130;OG0089704;OG0033355;OG0085949;OG0056196;OG0038561;OG0071752;OG0069179;OG0073535;OG0027177;OG0007573;OG0054489;OG0054369;OG0091597;OG0057078
[OVER]	GO:0021569	rhombomere 3 development	BIOLOGICAL_PROCESS	0.007343984755731238	1.909041107775795E-5	5	12	464	22089	OG0047525;OG0033303;OG0086787;OG0088088;OG0017704
[OVER]	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	BIOLOGICAL_PROCESS	0.007343984755731238	1.909041107775795E-5	5	12	464	22089	OG0070400;OG0072335;OG0072392;OG0008280;OG0070566
